time;time_msc;last;volume;buy;sell;m1_lower;m2_lower;m3_lower;is_lower;rsi2;rsi1;rsi0;rsi2_long;rsi1_long;rsi0_long;std2;std1;std0;std2_long;std1_long;std0_long
2022.12.15 15:02:00;1671116520014;3911.5;1;0;0;0;0;0;0;2.5399199005863693;29.372187709463816;13.428526043595227;2.5399199005863693;29.372187709463816;13.428526043595227;1.9293061504650375;1.4337208778404378;2.3833916076791817;1.9293061504650375;1.4337208778404378;2.3833916076791817
2022.12.15 15:02:00;1671116520059;3911.5;1;0;0;0;0;0;0;2.5399199005863693;29.372187709463816;13.428526043595227;2.5399199005863693;29.372187709463816;13.428526043595227;1.9293061504650375;1.4337208778404378;2.3833916076791817;1.9293061504650375;1.4337208778404378;2.3833916076791817
2022.12.15 15:02:00;1671116520161;3911.5;1;0;0;0;0;0;0;2.5399199005863693;29.372187709463816;13.428526043595227;2.5399199005863693;29.372187709463816;13.428526043595227;1.9293061504650375;1.4337208778404378;2.3833916076791817;1.9293061504650375;1.4337208778404378;2.3833916076791817
2022.12.15 15:02:00;1671116520167;3911.5;1;0;0;0;0;0;0;2.5399199005863693;29.372187709463816;13.428526043595227;2.5399199005863693;29.372187709463816;13.428526043595227;1.9293061504650375;1.4337208778404378;2.3833916076791817;1.9293061504650375;1.4337208778404378;2.3833916076791817
2022.12.15 15:02:00;1671116520179;3911.5;1;0;0;0;0;0;0;2.5399199005863693;29.372187709463816;13.428526043595227;2.5399199005863693;29.372187709463816;13.428526043595227;1.9293061504650375;1.4337208778404378;2.3833916076791817;1.9293061504650375;1.4337208778404378;2.3833916076791817
2022.12.15 15:02:00;1671116520182;3911.25;1;0;1;0;0;0;0;2.5399199005863693;29.372187709463816;13.428526043595227;2.5399199005863693;29.372187709463816;13.428526043595227;1.9293061504650375;1.4337208778404378;2.3833916076791817;1.9293061504650375;1.4337208778404378;2.3833916076791817
2022.12.15 15:02:00;1671116520327;3911.25;1;0;1;0;0;0;0;2.5399199005863693;29.372187709463816;13.428526043595227;2.5399199005863693;29.372187709463816;13.428526043595227;1.9293061504650375;1.4337208778404378;2.3833916076791817;1.9293061504650375;1.4337208778404378;2.3833916076791817
2022.12.15 15:02:00;1671116520381;3911.25;1;0;1;0;0;0;0;2.5399199005863693;29.372187709463816;13.428526043595227;2.5399199005863693;29.372187709463816;13.428526043595227;1.9293061504650375;1.4337208778404378;2.3833916076791817;1.9293061504650375;1.4337208778404378;2.3833916076791817
2022.12.15 15:02:00;1671116520387;3911.25;1;0;1;0;0;0;0;2.5399199005863693;29.372187709463816;13.428526043595227;2.5399199005863693;29.372187709463816;13.428526043595227;1.9293061504650375;1.4337208778404378;2.3833916076791817;1.9293061504650375;1.4337208778404378;2.3833916076791817
2022.12.15 15:02:00;1671116520388;3911.25;1;0;1;0;0;0;0;2.5399199005863693;29.372187709463816;13.428526043595227;2.5399199005863693;29.372187709463816;13.428526043595227;1.9293061504650375;1.4337208778404378;2.3833916076791817;1.9293061504650375;1.4337208778404378;2.3833916076791817
