time;time_msc;last;volume;buy;sell;open_m1;low_m1
2022.10.10 17:00:00;1665421200001;3606.5;1;1;0;3603.25;3601.75
2022.10.10 17:00:00;1665421200001;3606.5;3;1;0;3603.25;3601.75
2022.10.10 17:00:00;1665421200001;3606.5;1;1;0;3603.25;3601.75
2022.10.10 17:00:00;1665421200001;3606.5;5;1;0;3603.25;3601.75
2022.10.10 17:00:00;1665421200001;3606.5;5;0;0;3603.25;3601.75
2022.10.10 17:00:00;1665421200002;3606.5;1;1;0;3603.25;3601.75
2022.10.10 17:00:00;1665421200002;3606.5;3;1;0;3603.25;3601.75
2022.10.10 17:00:00;1665421200003;3606.5;3;0;0;3603.25;3601.75
2022.10.10 17:00:00;1665421200003;3606.5;1;0;1;3603.25;3601.75
2022.10.10 17:00:00;1665421200003;3606.5;1;0;1;3603.25;3601.75
2022.10.10 17:00:00;1665421200003;3606.5;2;0;1;3603.25;3601.75
2022.10.10 17:00:00;1665421200003;3606.5;3;0;1;3603.25;3601.75
2022.10.10 17:00:00;1665421200003;3606.5;1;1;0;3603.25;3601.75
2022.10.10 17:00:00;1665421200003;3606.5;1;1;0;3603.25;3601.75
2022.10.10 17:00:00;1665421200003;3606.5;1;0;0;3603.25;3601.75
2022.10.10 17:00:00;1665421200070;3606.5;1;1;0;3603.25;3601.75
2022.10.10 17:00:00;1665421200070;3606.5;1;1;0;3603.25;3601.75
2022.10.10 17:00:00;1665421200070;3606.5;1;1;0;3603.25;3601.75
2022.10.10 17:00:00;1665421200070;3606.5;1;1;0;3603.25;3601.75
2022.10.10 17:00:00;1665421200070;3606.5;1;1;0;3603.25;3601.75
2022.10.10 17:00:00;1665421200070;3606.5;1;1;0;3603.25;3601.75
2022.10.10 17:00:00;1665421200070;3606.5;1;1;0;3603.25;3601.75
2022.10.10 17:00:00;1665421200070;3606.5;1;1;0;3603.25;3601.75
2022.10.10 17:00:00;1665421200070;3606.5;4;1;0;3603.25;3601.75
2022.10.10 17:00:00;1665421200070;3606.5;2;1;0;3603.25;3601.75
