time;time_msc;last;volume;buy;sell;open_m1;low_m1
2022.11.04 15:40:00;1667576400012;3752.25;1;0;0;3745.25;3743.25
2022.11.04 15:40:00;1667576400023;3752.0;1;0;1;3745.25;3743.25
2022.11.04 15:40:00;1667576400023;3752.0;1;0;1;3745.25;3743.25
2022.11.04 15:40:00;1667576400023;3752.0;1;0;1;3745.25;3743.25
2022.11.04 15:40:00;1667576400023;3752.0;1;0;1;3745.25;3743.25
2022.11.04 15:40:00;1667576400067;3752.0;1;0;1;3745.25;3743.25
2022.11.04 15:40:00;1667576400101;3752.0;1;0;1;3745.25;3743.25
2022.11.04 15:40:00;1667576400101;3752.0;1;0;1;3745.25;3743.25
2022.11.04 15:40:00;1667576400101;3752.0;2;0;1;3745.25;3743.25
2022.11.04 15:40:00;1667576400101;3752.0;1;0;1;3745.25;3743.25
2022.11.04 15:40:00;1667576400101;3752.0;1;0;1;3745.25;3743.25
2022.11.04 15:40:00;1667576400101;3752.0;1;0;1;3745.25;3743.25
2022.11.04 15:40:00;1667576400101;3752.0;1;0;1;3745.25;3743.25
2022.11.04 15:40:00;1667576400101;3752.0;1;0;0;3745.25;3743.25
2022.11.04 15:40:00;1667576400112;3751.75;2;0;1;3745.25;3743.25
2022.11.04 15:40:00;1667576400133;3751.75;1;0;1;3745.25;3743.25
2022.11.04 15:40:00;1667576400133;3751.75;1;0;1;3745.25;3743.25
2022.11.04 15:40:00;1667576400133;3751.75;1;0;1;3745.25;3743.25
2022.11.04 15:40:00;1667576400133;3751.75;1;0;1;3745.25;3743.25
2022.11.04 15:40:00;1667576400133;3751.75;1;0;1;3745.25;3743.25
2022.11.04 15:40:00;1667576400133;3751.75;5;0;1;3745.25;3743.25
2022.11.04 15:40:00;1667576400133;3751.75;1;0;1;3745.25;3743.25
2022.11.04 15:40:00;1667576400133;3751.75;1;0;1;3745.25;3743.25
2022.11.04 15:40:00;1667576400135;3751.75;1;0;0;3745.25;3743.25
2022.11.04 15:40:00;1667576400155;3751.75;1;1;0;3745.25;3743.25
2022.11.04 15:40:00;1667576400155;3751.75;1;1;0;3745.25;3743.25
2022.11.04 15:40:00;1667576400155;3751.75;1;1;0;3745.25;3743.25
2022.11.04 15:40:00;1667576400155;3751.75;1;1;0;3745.25;3743.25
2022.11.04 15:40:00;1667576400156;3751.75;1;1;0;3745.25;3743.25
2022.11.04 15:40:00;1667576400156;3751.75;1;1;0;3745.25;3743.25
2022.11.04 15:40:00;1667576400156;3751.75;1;1;0;3745.25;3743.25
2022.11.04 15:40:00;1667576400156;3751.75;1;1;0;3745.25;3743.25
2022.11.04 15:40:00;1667576400156;3751.75;3;1;0;3745.25;3743.25
2022.11.04 15:40:00;1667576400157;3751.75;1;1;0;3745.25;3743.25
2022.11.04 15:40:00;1667576400157;3751.75;1;0;1;3745.25;3743.25
2022.11.04 15:40:00;1667576400157;3751.75;1;1;0;3745.25;3743.25
2022.11.04 15:40:00;1667576400157;3751.75;1;0;0;3745.25;3743.25
2022.11.04 15:40:00;1667576400157;3751.75;1;0;0;3745.25;3743.25
2022.11.04 15:40:00;1667576400270;3752.0;1;1;0;3745.25;3743.25
2022.11.04 15:40:00;1667576400270;3752.0;1;1;0;3745.25;3743.25
2022.11.04 15:40:00;1667576400270;3752.0;1;1;0;3745.25;3743.25
2022.11.04 15:40:00;1667576400271;3752.0;1;1;0;3745.25;3743.25
2022.11.04 15:40:00;1667576400271;3752.0;1;1;0;3745.25;3743.25
2022.11.04 15:40:00;1667576400271;3752.0;1;0;1;3745.25;3743.25
2022.11.04 15:40:00;1667576400271;3752.0;1;0;1;3745.25;3743.25
2022.11.04 15:40:00;1667576400271;3752.0;1;0;1;3745.25;3743.25
2022.11.04 15:40:00;1667576400272;3752.0;1;0;0;3745.25;3743.25
2022.11.04 15:40:00;1667576400278;3751.75;1;0;1;3745.25;3743.25
2022.11.04 15:40:00;1667576400278;3751.75;1;0;0;3745.25;3743.25
