time;time_msc;last;volume;buy;sell;open_m1;low_m1
2022.12.22 18:06:00;1671732360010;3798.0;1;0;1;3793.75;3793.75
2022.12.22 18:06:00;1671732360010;3798.0;1;0;1;3793.75;3793.75
2022.12.22 18:06:00;1671732360010;3798.0;1;0;0;3793.75;3793.75
2022.12.22 18:06:00;1671732360011;3798.0;1;0;1;3793.75;3793.75
2022.12.22 18:06:00;1671732360011;3798.0;1;0;1;3793.75;3793.75
2022.12.22 18:06:00;1671732360011;3798.0;1;0;1;3793.75;3793.75
2022.12.22 18:06:00;1671732360011;3798.0;1;0;1;3793.75;3793.75
2022.12.22 18:06:00;1671732360012;3798.0;1;0;1;3793.75;3793.75
2022.12.22 18:06:00;1671732360012;3798.0;1;0;1;3793.75;3793.75
2022.12.22 18:06:00;1671732360012;3798.0;1;0;1;3793.75;3793.75
2022.12.22 18:06:00;1671732360019;3798.0;2;0;1;3793.75;3793.75
2022.12.22 18:06:00;1671732360019;3798.0;1;0;1;3793.75;3793.75
2022.12.22 18:06:00;1671732360019;3798.0;1;0;1;3793.75;3793.75
2022.12.22 18:06:00;1671732360019;3798.0;1;0;1;3793.75;3793.75
2022.12.22 18:06:00;1671732360020;3798.0;1;0;1;3793.75;3793.75
2022.12.22 18:06:00;1671732360020;3798.0;1;0;1;3793.75;3793.75
2022.12.22 18:06:00;1671732360020;3798.0;1;0;1;3793.75;3793.75
2022.12.22 18:06:00;1671732360020;3798.0;1;1;0;3793.75;3793.75
2022.12.22 18:06:00;1671732360020;3798.0;1;0;0;3793.75;3793.75
2022.12.22 18:06:00;1671732360081;3798.0;2;1;0;3793.75;3793.75
2022.12.22 18:06:00;1671732360081;3798.0;1;1;0;3793.75;3793.75
2022.12.22 18:06:00;1671732360081;3798.0;1;1;0;3793.75;3793.75
2022.12.22 18:06:00;1671732360081;3798.0;1;1;0;3793.75;3793.75
2022.12.22 18:06:00;1671732360082;3798.0;1;1;0;3793.75;3793.75
2022.12.22 18:06:00;1671732360082;3798.0;1;1;0;3793.75;3793.75
2022.12.22 18:06:00;1671732360083;3798.0;1;1;0;3793.75;3793.75
2022.12.22 18:06:00;1671732360083;3798.0;1;1;0;3793.75;3793.75
2022.12.22 18:06:00;1671732360083;3798.0;1;1;0;3793.75;3793.75
2022.12.22 18:06:00;1671732360084;3798.0;3;1;0;3793.75;3793.75
2022.12.22 18:06:00;1671732360084;3798.0;3;0;0;3793.75;3793.75
2022.12.22 18:06:00;1671732360087;3798.0;5;0;1;3793.75;3793.75
2022.12.22 18:06:00;1671732360087;3798.0;1;0;1;3793.75;3793.75
2022.12.22 18:06:00;1671732360087;3798.0;1;0;1;3793.75;3793.75
2022.12.22 18:06:00;1671732360087;3798.0;1;0;1;3793.75;3793.75
2022.12.22 18:06:00;1671732360087;3798.0;1;0;1;3793.75;3793.75
2022.12.22 18:06:00;1671732360087;3798.0;1;0;1;3793.75;3793.75
2022.12.22 18:06:00;1671732360087;3798.0;1;1;0;3793.75;3793.75
2022.12.22 18:06:00;1671732360087;3798.0;1;0;1;3793.75;3793.75
2022.12.22 18:06:00;1671732360087;3798.0;1;0;1;3793.75;3793.75
2022.12.22 18:06:00;1671732360087;3798.0;1;0;1;3793.75;3793.75
2022.12.22 18:06:00;1671732360088;3798.0;1;1;0;3793.75;3793.75
2022.12.22 18:06:00;1671732360088;3798.0;1;1;0;3793.75;3793.75
2022.12.22 18:06:00;1671732360089;3798.0;1;0;1;3793.75;3793.75
2022.12.22 18:06:00;1671732360089;3798.0;1;0;1;3793.75;3793.75
2022.12.22 18:06:00;1671732360089;3798.0;1;0;0;3793.75;3793.75
2022.12.22 18:06:00;1671732360101;3798.0;1;1;0;3793.75;3793.75
2022.12.22 18:06:00;1671732360101;3798.0;2;1;0;3793.75;3793.75
2022.12.22 18:06:00;1671732360101;3798.0;2;0;0;3793.75;3793.75
2022.12.22 18:06:00;1671732360126;3798.0;5;0;1;3793.75;3793.75
2022.12.22 18:06:00;1671732360126;3798.0;1;0;1;3793.75;3793.75
2022.12.22 18:06:00;1671732360129;3798.0;2;0;1;3793.75;3793.75
2022.12.22 18:06:00;1671732360130;3798.0;2;0;1;3793.75;3793.75
2022.12.22 18:06:00;1671732360130;3798.0;2;0;0;3793.75;3793.75
2022.12.22 18:06:00;1671732360131;3798.0;1;1;0;3793.75;3793.75
