time;time_msc;last;volume;buy;sell;open_m1;low_m1
2022.12.28 15:57:00;1672243020009;3840.5;1;0;0;3834.75;3833.0
2022.12.28 15:57:00;1672243020031;3840.75;1;1;0;3834.75;3833.0
2022.12.28 15:57:00;1672243020032;3840.75;1;1;0;3834.75;3833.0
2022.12.28 15:57:00;1672243020032;3840.75;1;1;0;3834.75;3833.0
2022.12.28 15:57:00;1672243020032;3840.75;1;1;0;3834.75;3833.0
2022.12.28 15:57:00;1672243020032;3840.75;1;1;0;3834.75;3833.0
2022.12.28 15:57:00;1672243020032;3840.75;1;1;0;3834.75;3833.0
2022.12.28 15:57:00;1672243020032;3840.75;1;0;0;3834.75;3833.0
2022.12.28 15:57:00;1672243020035;3840.75;1;0;1;3834.75;3833.0
2022.12.28 15:57:00;1672243020037;3840.75;1;0;0;3834.75;3833.0
2022.12.28 15:57:00;1672243020766;3840.5;1;0;1;3834.75;3833.0
2022.12.28 15:57:00;1672243020766;3840.75;1;1;0;3834.75;3833.0
2022.12.28 15:57:00;1672243020875;3840.5;1;0;1;3834.75;3833.0
2022.12.28 15:57:00;1672243020875;3840.5;1;0;1;3834.75;3833.0
2022.12.28 15:57:00;1672243020875;3840.5;1;0;1;3834.75;3833.0
2022.12.28 15:57:00;1672243020875;3840.5;1;0;1;3834.75;3833.0
2022.12.28 15:57:00;1672243020875;3840.5;1;0;0;3834.75;3833.0
2022.12.28 15:57:01;1672243021032;3840.25;1;0;1;3834.75;3833.0
2022.12.28 15:57:01;1672243021032;3840.25;1;0;1;3834.75;3833.0
2022.12.28 15:57:01;1672243021907;3840.25;1;0;1;3834.75;3833.0
2022.12.28 15:57:01;1672243021907;3840.25;5;0;1;3834.75;3833.0
2022.12.28 15:57:01;1672243021908;3840.25;1;0;1;3834.75;3833.0
2022.12.28 15:57:01;1672243021908;3840.25;1;0;1;3834.75;3833.0
2022.12.28 15:57:01;1672243021908;3840.25;1;0;1;3834.75;3833.0
2022.12.28 15:57:01;1672243021908;3840.25;1;0;1;3834.75;3833.0
2022.12.28 15:57:01;1672243021908;3840.25;3;0;1;3834.75;3833.0
2022.12.28 15:57:01;1672243021908;3840.25;1;0;1;3834.75;3833.0
2022.12.28 15:57:01;1672243021908;3840.25;1;0;1;3834.75;3833.0
2022.12.28 15:57:01;1672243021908;3840.25;1;0;1;3834.75;3833.0
