total_volume;buy_volume;sell_volume;buy_ratio;sell_ratio;volume_mean;buy_mean;sell_mean;volatility;is_lower;rsi2;rsi1;rsi0;rsi2_long;rsi1_long;rsi0_long;std2;std1;std0;std2_long;std1_long;std0_long;len
18461.0;7100.0;9867.0;0.3845945506743947;0.5344780889442609;1.4798396793587174;1.4850449696716168;1.4909338168631006;0.001957620814235088;0.0;21.91112061017749;16.955099728142912;10.989467922325204;21.91112061017749;16.955099728142912;10.989467922325204;2.071633815776009;1.8966344461235072;1.3385315336840842;2.071633815776009;1.8966344461235072;1.3385315336840842;12475.0
19619.0;7323.0;11277.0;0.37326061471022987;0.574799938834803;1.5090377663256673;1.4576035031847134;1.5608304498269896;0.0016218439421282437;1.0;43.68914373939805;23.52687404757792;10.23819496926329;43.68914373939805;23.52687404757792;10.23819496926329;0.5892556509887895;0.8249579113843055;2.3833916076791817;0.5892556509887895;0.8249579113843055;2.3833916076791817;13001.0
21860.0;8330.0;12500.0;0.3810612991765782;0.5718206770356816;1.5478297812079587;1.4939024390243902;1.5984654731457801;0.0021634167696728927;1.0;23.52687404757792;10.23819496926329;6.787692962480762;23.52687404757792;10.23819496926329;6.787692962480762;0.8249579113843055;2.3833916076791817;2.4748737341529163;0.8249579113843055;2.3833916076791817;2.4748737341529163;14123.0
32280.0;13489.0;17681.0;0.41787484510532835;0.5477385377942999;1.6321990190625475;1.598222748815166;1.6735447231424514;0.0031801293730927163;1.0;10.23819496926329;6.787692962480762;5.076723084964399;10.23819496926329;6.787692962480762;5.076723084964399;2.3833916076791817;2.4748737341529163;1.541103500742244;2.3833916076791817;2.4748737341529163;1.541103500742244;19777.0
18240.0;7281.0;9529.0;0.39917763157894737;0.5224232456140351;1.5313575686340357;1.5238593553788196;1.5572806014054583;0.0023705332782391494;1.0;67.66777058108393;29.125854278423475;13.48735542739928;67.66777058108393;29.125854278423475;13.48735542739928;1.1606990230986765;1.504622507105649;3.380910462516799;1.1606990230986765;1.504622507105649;3.380910462516799;11911.0
12448.0;5675.0;5821.0;0.455896529562982;0.46762532133676094;1.4296543011370162;1.465650826446281;1.4235754463193935;0.001696181233117328;1.0;24.33710713728219;10.037835275533396;3.222232134423024;24.33710713728219;10.037835275533396;3.222232134423024;0.1178511301977579;0.5892556509887895;1.783411213252725;0.1178511301977579;0.5892556509887895;1.783411213252725;8707.0
15531.0;6528.0;8085.0;0.4203206490245316;0.5205717597063937;1.529545006893835;1.5298804780876494;1.5536126056879325;0.0017651163443432535;0.0;10.037835275533396;3.222232134423024;2.02132672513622;10.037835275533396;3.222232134423024;2.02132672513622;0.5892556509887895;1.783411213252725;1.9614337159899704;0.5892556509887895;1.783411213252725;1.9614337159899704;10154.0
16788.0;7119.0;8846.0;0.4240528949249464;0.526923993328568;1.581833600301517;1.5577680525164115;1.6252066874885174;0.0017657665590288252;0.0;3.222232134423024;2.02132672513622;1.531944476556049;3.222232134423024;2.02132672513622;1.531944476556049;1.783411213252725;1.9614337159899704;1.136515141415488;1.783411213252725;1.9614337159899704;1.136515141415488;10613.0
16118.0;6989.0;8259.0;0.4336145923811887;0.5124084874053852;1.5808160062769714;1.5687991021324355;1.6096277528746834;0.0009510944912550298;1.0;2.02132672513622;1.531944476556049;1.2965197410431983;2.02132672513622;1.531944476556049;1.2965197410431983;1.9614337159899704;1.136515141415488;0.6236095644623235;1.9614337159899704;1.136515141415488;0.6236095644623235;10196.0
14856.0;6933.0;7106.0;0.46668012924071084;0.47832525578890683;1.548790658882402;1.5749659245797365;1.546800174140183;0.001291219984668711;0.0;1.531944476556049;1.2965197410431983;0.8225139786527507;1.531944476556049;1.2965197410431983;0.8225139786527507;1.136515141415488;0.6236095644623235;0.7359800721939872;1.136515141415488;0.6236095644623235;0.7359800721939872;9592.0
20065.0;7997.0;10653.0;0.3985546972339895;0.5309244953899825;1.3890619591554172;1.4061895551257253;1.3952848722986249;0.0033302353925300215;0.0;19.4729794397916;8.275434723365578;5.7180588995529575;19.4729794397916;8.275434723365578;5.7180588995529575;2.3003622903070435;3.1247222098754457;4.254083006033406;2.3003622903070435;3.1247222098754457;4.254083006033406;14445.0
15175.0;7043.0;7011.0;0.4641186161449753;0.46200988467874793;1.3246333798882681;1.354423076923077;1.3099775784753362;0.0013614075470939344;0.0;11.57375007572395;15.50942463994194;8.303108620720906;11.57375007572395;15.50942463994194;8.303108620720906;1.5456030825826172;0.3118047822311617;1.4766704288891126;1.5456030825826172;0.3118047822311617;1.4766704288891126;11456.0
13567.0;5040.0;7148.0;0.3714896439890912;0.5268666617527825;1.446683727873747;1.313526192337764;1.5192348565356004;0.001089684028233483;1.0;26.125718700590653;18.812686242913585;14.307241363808371;26.125718700590653;18.812686242913585;14.307241363808371;0.4249182927993987;0.4249182927993987;0.7168604389202189;0.4249182927993987;0.4249182927993987;0.7168604389202189;9378.0
17868.0;7108.0;9389.0;0.39780613387060665;0.5254645175733155;1.3439638962015796;1.3629913710450623;1.3505466052934407;0.0026595105032699894;0.0;35.03544733714476;20.69071425880664;9.891220233615542;35.03544733714476;20.69071425880664;9.891220233615542;0.9354143466934852;1.837117307087384;2.5846770698784702;0.9354143466934852;1.837117307087384;2.5846770698784702;13295.0
17081.0;7960.0;7482.0;0.46601487032375155;0.4380305602716469;1.3620125986763416;1.3800277392510403;1.3738523687109805;0.0015584226076682877;0.0;40.3185671861123;38.05381657111277;18.161144541296608;40.3185671861123;38.05381657111277;18.161144541296608;0.8249579113843054;0.8897565210026093;1.5942605391424158;0.8249579113843054;0.8897565210026093;1.5942605391424158;12541.0
16875.0;6656.0;8362.0;0.39442962962962963;0.4955259259259259;1.2784090909090908;1.2804924971142748;1.3037106329903336;0.003251051608212261;1.0;58.05794230558418;43.63482495544671;13.18127623898323;58.05794230558418;43.63482495544671;13.18127623898323;0.9646530752325188;1.2304019216861166;3.980856970832062;0.9646530752325188;1.2304019216861166;3.980856970832062;13200.0
19156.0;7700.0;9507.0;0.40196283148882855;0.49629358947588226;1.3099911098953703;1.3144417890064868;1.332632464255677;0.0037293263196999248;0.0;43.63482495544671;13.18127623898323;10.66108413940104;43.63482495544671;13.18127623898323;10.66108413940104;1.2304019216861166;3.980856970832062;4.128155358833612;1.2304019216861166;3.980856970832062;4.128155358833612;14623.0
14269.0;5066.0;7945.0;0.3550353914079473;0.5568014577055155;1.464839338876912;1.4214365881032547;1.545118630882925;0.001833150765437519;1.0;5.829012391667362;4.64113820375097;1.6376179466995069;5.829012391667362;4.64113820375097;1.6376179466995069;2.3003622903070435;0.4249182927993987;2.318404623873926;2.3003622903070435;0.4249182927993987;2.318404623873926;9741.0
18235.0;6530.0;10408.0;0.3581025500411297;0.5707704962983274;1.5358376147561694;1.4864557250170727;1.6074131274131274;0.0020383183710346027;0.0;4.64113820375097;1.6376179466995069;1.1440397875168316;4.64113820375097;1.6376179466995069;1.1440397875168316;0.4249182927993987;2.318404623873926;2.718251071716681;0.4249182927993987;2.318404623873926;2.718251071716681;11873.0
17191.0;7481.0;8412.0;0.4351695654703042;0.4893258100168693;1.4412307176391683;1.4314963643321852;1.4867444326617179;0.0009519057421784913;1.0;1.1440397875168316;22.92308923997139;15.672267906065215;1.1440397875168316;22.92308923997139;15.672267906065215;2.718251071716681;0.8249579113843055;0.7359800721939872;2.718251071716681;0.8249579113843055;0.7359800721939872;11928.0
19547.0;8627.0;9393.0;0.4413464981838645;0.4805340973039341;1.3981117230527145;1.3825320512820514;1.4497607655502391;0.0019044959879132898;0.0;22.92308923997139;15.672267906065215;11.141274703204587;22.92308923997139;15.672267906065215;11.141274703204587;0.8249579113843055;0.7359800721939872;1.3281147875424355;0.8249579113843055;0.7359800721939872;1.3281147875424355;13981.0
15227.0;6354.0;7527.0;0.4172850857030275;0.49431930124121626;1.3661403193970931;1.3825065274151436;1.3913123844731978;0.0014973297846807138;1.0;15.55780992340479;11.008863624833666;3.795460627721255;15.55780992340479;11.008863624833666;3.795460627721255;0.1178511301977579;0.4249182927993987;1.7360555546666383;0.1178511301977579;0.4249182927993987;1.7360555546666383;11146.0
20858.0;8647.0;10654.0;0.41456515485664974;0.5107872279221402;1.3945309888346593;1.4119856303069889;1.4133722472804457;0.0017023375333082022;1.0;11.008863624833666;3.795460627721255;3.296936493164864;11.008863624833666;3.795460627721255;3.296936493164864;0.4249182927993987;1.7360555546666383;1.6624947786050002;0.4249182927993987;1.7360555546666383;1.6624947786050002;14957.0
15326.0;5904.0;8672.0;0.38522771760407154;0.5658358345295577;1.4500898855142397;1.3381686310063463;1.5653429602888087;0.002179917286406724;1.0;33.66661628729628;33.66661628729628;7.265450270126806;33.66661628729628;33.66661628729628;7.265450270126806;0.5137011669140814;0.3535533905932738;2.710575994548432;0.5137011669140814;0.3535533905932738;2.710575994548432;10569.0
16299.0;6094.0;8991.0;0.3738879685870299;0.5516289342904472;1.4189083311569601;1.375931361481147;1.4583941605839417;0.0025943341151750477;0.0;26.19074662824461;18.757989558978053;7.166043462136628;26.19074662824461;18.757989558978053;7.166043462136628;1.160699023098677;1.6708281379802852;2.5846770698784702;1.160699023098677;1.6708281379802852;2.5846770698784702;11487.0
39645.0;16335.0;19212.0;0.4120317820658343;0.4846008323874385;1.3434884272594803;1.3584199584199583;1.36681844052362;0.003717796828003542;0.0;9.94258560469143;8.65768441989475;5.013336783530576;9.94258560469143;8.65768441989475;5.013336783530576;5.54276304943863;0.6236095644623235;2.0446406910642163;5.54276304943863;0.6236095644623235;2.0446406910642163;29509.0
26148.0;10331.0;12967.0;0.39509713936056295;0.4959079088266789;1.2811994708216963;1.2847904489491357;1.3188567941415785;0.003044989413978201;1.0;35.07545822207332;19.740427989288197;7.041464962675377;35.07545822207332;19.740427989288197;7.041464962675377;0.2357022603955158;0.9428090415820634;3.171049598406741;0.2357022603955158;0.9428090415820634;3.171049598406741;20409.0
22756.0;9484.0;11445.0;0.41676920372648973;0.5029442784320619;1.4079069479675803;1.4104699583581202;1.425280199252802;0.0018300346161325208;1.0;3.839286075427836;3.4823043347892764;1.6458761947558855;3.839286075427836;3.4823043347892764;1.6458761947558855;2.718251071716681;1.0801234497346437;2.0138409955990952;2.718251071716681;1.0801234497346437;2.0138409955990952;16163.0
25963.0;11188.0;12766.0;0.4309209259330586;0.49169972653391364;1.3975884157829574;1.4187167131625666;1.39321183018662;0.0029172498666612764;0.0;3.4823043347892764;1.6458761947558855;0.9726480643381734;3.4823043347892764;1.6458761947558855;0.9726480643381734;1.0801234497346437;2.0138409955990952;3.064129385141705;1.0801234497346437;2.0138409955990952;3.064129385141705;18577.0
28971.0;12612.0;13988.0;0.43533188360774566;0.48282765524144833;1.3999710060887214;1.436610092265634;1.3904572564612325;0.0018335768375669834;1.0;0.9726480643381734;26.67927309965002;14.599206297055249;0.9726480643381734;26.67927309965002;14.599206297055249;3.064129385141705;1.4337208778404378;1.7360555546666383;3.064129385141705;1.4337208778404378;1.7360555546666383;20694.0
21547.0;9209.0;10639.0;0.42739128416948996;0.4937578317167123;1.4898015626080343;1.5059689288634506;1.51272572159818;0.0029907748489244467;1.0;42.80414313049242;29.60824841827849;8.637813755714987;42.80414313049242;29.60824841827849;8.637813755714987;0.4714045207910317;0.4714045207910317;2.741147367233088;0.4714045207910317;0.4714045207910317;2.741147367233088;14463.0
22513.0;9175.0;11584.0;0.4075423088881979;0.5145471505352464;1.5088130822330943;1.5092942918243133;1.5496989966555184;0.003265053925533404;1.0;29.60824841827849;8.637813755714987;5.735972098538127;29.60824841827849;8.637813755714987;5.735972098538127;0.4714045207910317;2.741147367233088;3.229637062512684;0.4714045207910317;2.741147367233088;3.229637062512684;14921.0
21675.0;8928.0;10894.0;0.4119031141868512;0.5026066897347174;1.4835728952772074;1.5017661900756938;1.507611403265984;0.0016342510229519333;1.0;5.735972098538127;5.210806712478643;3.879002484828632;5.735972098538127;5.210806712478643;3.879002484828632;3.229637062512684;1.3123346456686351;0.7359800721939872;3.229637062512684;1.3123346456686351;0.7359800721939872;14610.0
19691.0;8454.0;9600.0;0.42933319790767355;0.48753237519679044;1.5973878478137422;1.5577667219458264;1.6528925619834711;0.0018387198674822771;1.0;50.82303920945631;41.10254248697908;15.65379541912985;50.82303920945631;41.10254248697908;15.65379541912985;1.5942605391424158;0.4249182927993987;2.2016408022704845;1.5942605391424158;0.4249182927993987;2.2016408022704845;12327.0
28741.0;11880.0;15041.0;0.41334678682022197;0.5233290421349291;1.6428122320663046;1.691103202846975;1.6336483110676658;0.0019097985527441615;0.0;13.449510239517153;9.009274755518788;4.872685602091096;13.449510239517153;9.009274755518788;4.872685602091096;2.2016408022704845;1.0474837574980445;1.9614337159899704;2.2016408022704845;1.0474837574980445;1.9614337159899704;17495.0
25526.0;10992.0;12885.0;0.43061976024445664;0.5047794405703988;1.5458123902379943;1.6093704245973646;1.5137453007518797;0.002185890843532114;1.0;45.47173407389704;23.981044831350403;16.92364099165607;45.47173407389704;23.981044831350403;16.92364099165607;1.2304019216861168;1.7440374613713625;2.7863755828834145;1.2304019216861168;1.7440374613713625;2.7863755828834145;16513.0
29315.0;12052.0;15538.0;0.41112058673034285;0.5300358178406959;1.6252702777623773;1.679253169848126;1.6040053680189945;0.002939157810254122;1.0;23.981044831350403;16.92364099165607;10.7529020866197;23.981044831350403;16.92364099165607;10.7529020866197;1.7440374613713625;2.7863755828834145;2.3540744819709225;1.7440374613713625;2.7863755828834145;2.3540744819709225;18037.0
31162.0;12601.0;16830.0;0.4043707079134844;0.5400808677235094;1.635285474391268;1.635643821391485;1.6503235928613453;0.002462193841501971;1.0;16.92364099165607;10.7529020866197;8.585624998403674;16.92364099165607;10.7529020866197;8.585624998403674;2.7863755828834145;2.3540744819709225;1.98256287556172;2.7863755828834145;2.3540744819709225;1.98256287556172;19056.0
37946.0;16226.0;19755.0;0.4276076529805513;0.5206082327518052;1.7243479051167863;1.7053074093536522;1.7693685624720108;0.0026697736183565962;0.0;10.7529020866197;8.585624998403674;5.034273788697078;10.7529020866197;8.585624998403674;5.034273788697078;2.3540744819709225;1.98256287556172;2.094967514996089;2.3540744819709225;1.98256287556172;2.094967514996089;22006.0
24636.0;10477.0;12123.0;0.425271959733723;0.4920847540185095;1.5783201998846819;1.5750150330727601;1.605270127118644;0.0022628710204242366;1.0;22.441585353442107;19.229320228816647;10.344830623675591;22.441585353442107;19.229320228816647;10.344830623675591;2.3658449277630647;1.3591255358583407;2.160246899469287;2.3658449277630647;1.3591255358583407;2.160246899469287;15609.0
26029.0;11119.0;12754.0;0.4271773790771831;0.48999193207576164;1.6040549701115425;1.6232116788321167;1.5892834890965732;0.002470286195907686;0.0;19.229320228816647;10.344830623675591;7.443200480071084;19.229320228816647;10.344830623675591;7.443200480071084;1.3591255358583407;2.160246899469287;2.5846770698784702;1.3591255358583407;2.160246899469287;2.5846770698784702;16227.0
14540.0;4784.0;8311.0;0.3290233837689133;0.571595598349381;1.498351195383347;1.389889599070308;1.577339153539571;0.002264388259741693;0.0;27.013158311322925;15.47591676147134;6.338814879938269;27.013158311322925;15.47591676147134;6.338814879938269;0.9646530752325188;1.0801234497346437;2.718251071716681;0.9646530752325188;1.0801234497346437;2.718251071716681;9704.0
17861.0;6329.0;9967.0;0.3543474609484351;0.558031465203516;1.546674748874264;1.4725453699395068;1.610177705977383;0.0021972479163036534;1.0;15.47591676147134;6.338814879938269;5.523530948744508;15.47591676147134;6.338814879938269;5.523530948744508;1.0801234497346437;2.718251071716681;2.318404623873926;1.0801234497346437;2.718251071716681;2.318404623873926;11548.0
36742.0;14781.0;18651.0;0.40229165532632954;0.5076207065483642;1.3771880505266314;1.3815309842041312;1.4025417355993381;0.003489127926012863;1.0;32.95250437991491;12.354194065756374;6.5425402517872016;32.95250437991491;12.354194065756374;6.5425402517872016;1.0069204977995476;2.1826334756181325;3.776756397874887;1.0069204977995476;2.1826334756181325;3.776756397874887;26679.0
44378.0;17675.0;23379.0;0.3982829329848123;0.5268150885573933;1.4361347529206174;1.4440359477124183;1.4597277722277722;0.004245626125566696;1.0;12.354194065756374;6.5425402517872016;4.020670910920174;12.354194065756374;6.5425402517872016;4.020670910920174;2.1826334756181325;3.776756397874887;3.4721111093332766;2.1826334756181325;3.776756397874887;3.4721111093332766;30901.0
44047.0;18496.0;22294.0;0.41991509069857197;0.5061411673893795;1.4438325630183237;1.452717562048382;1.465553510386537;0.0030157296876431937;0.0;6.5425402517872016;4.020670910920174;3.2089474474142747;6.5425402517872016;4.020670910920174;3.2089474474142747;3.776756397874887;3.4721111093332766;2.406588179698942;3.776756397874887;3.4721111093332766;2.406588179698942;30507.0
30252.0;12836.0;14318.0;0.4243025254528626;0.47329102208118473;1.4288008312473433;1.4750632038611813;1.425243878160462;0.0026054465177256883;1.0;65.42810843661255;38.01412984452892;19.56731346038488;65.42810843661255;38.01412984452892;19.56731346038488;0.9354143466934852;1.274754878398196;3.082207001484488;0.9354143466934852;1.274754878398196;3.082207001484488;21173.0
27778.0;11661.0;12983.0;0.4197926416588667;0.4673842609259126;1.3462246777163904;1.3806535638171915;1.350847986681927;0.0017847400870200682;1.0;38.07189546034584;27.05942263409796;17.54425344168068;38.07189546034584;27.05942263409796;17.54425344168068;1.2304019216861166;1.3385315336840842;1.8408935028645437;1.2304019216861166;1.3385315336840842;1.8408935028645437;20634.0
31361.0;12732.0;15733.0;0.4059819521061191;0.5016740537610408;1.4254352074905685;1.430561797752809;1.4566243866308675;0.002266568593850044;1.0;27.05942263409796;17.54425344168068;11.485902988093343;27.05942263409796;17.54425344168068;11.485902988093343;1.3385315336840842;1.8408935028645437;2.041241452319315;1.3385315336840842;1.8408935028645437;2.041241452319315;22001.0
33122.0;14133.0;16189.0;0.42669524787150537;0.48876879415494234;1.4629212490614372;1.488938053097345;1.4826449308544738;0.002473922635293065;1.0;17.54425344168068;11.485902988093343;8.120793424924543;17.54425344168068;11.485902988093343;8.120793424924543;1.8408935028645437;2.041241452319315;1.8408935028645437;1.8408935028645437;2.041241452319315;1.8408935028645437;22641.0
18659.0;7538.0;9678.0;0.4039873519481216;0.5186773138967791;1.583418194161575;1.55358615004122;1.649565365604227;0.0019974805988612087;0.0;5.767291896926068;5.767291896926068;1.94344426218602;5.767291896926068;5.767291896926068;1.94344426218602;0.8897565210026093;0.8249579113843055;1.5320646925708528;0.8897565210026093;0.8249579113843055;1.5320646925708528;11784.0
17835.0;6482.0;10113.0;0.3634426689094477;0.5670311185870479;1.8314849044978434;1.7466990029641607;1.8970174451322455;0.0017235706825504862;0.0;14.000842705198522;9.58838992721877;6.510603883027088;14.000842705198522;9.58838992721877;6.510603883027088;1.4337208778404378;1.3385315336840842;1.0206207261596576;1.4337208778404378;1.3385315336840842;1.0206207261596576;9738.0
18792.0;7409.0;10184.0;0.39426351638995316;0.5419327373350362;1.7965583173996176;1.6838636363636363;1.932447817836812;0.001034660909670047;0.0;6.510603883027088;27.465288790274187;15.39112302056607;6.510603883027088;27.465288790274187;15.39112302056607;1.0206207261596576;0.5137011669140814;0.7168604389202189;1.0206207261596576;0.5137011669140814;0.7168604389202189;10460.0
19404.0;8040.0;10146.0;0.41434755720470007;0.5228818800247371;1.473124810203462;1.5221507004922379;1.4708611191649754;0.001998660719211981;0.0;16.456757196259332;10.77102793326705;4.692018007844453;16.456757196259332;10.77102793326705;4.692018007844453;1.3281147875424355;1.3281147875424355;2.207940216581962;1.3281147875424355;1.3281147875424355;2.207940216581962;13172.0
15168.0;6296.0;7572.0;0.415084388185654;0.49920886075949367;1.4113706150553642;1.4212189616252822;1.4316505955757233;0.0021389212866219174;1.0;32.37797483472272;24.60289186570924;12.945442768867522;32.37797483472272;24.60289186570924;12.945442768867522;1.3385315336840842;1.4337208778404378;2.207940216581962;1.3385315336840842;1.4337208778404378;2.207940216581962;10747.0
13851.0;5858.0;6606.0;0.42292975236445024;0.47693307342430147;1.3196455792682926;1.3754402441887768;1.2978388998035364;0.0017272746996595794;0.0;16.38300281204333;29.93993193904957;18.619450679309864;16.38300281204333;29.93993193904957;18.619450679309864;2.6060826285186485;1.81429508808977;1.0274023338281628;2.6060826285186485;1.81429508808977;1.0274023338281628;10496.0
46497.0;17785.0;24894.0;0.3824977955567026;0.5353893799599975;1.3762616545804351;1.3383249303935585;1.4292111608680675;0.004924591451050355;1.0;11.729333901284818;10.02924084461263;7.144495493986867;11.729333901284818;10.02924084461263;7.144495493986867;5.778311941119905;6.111237372433035;2.071633815776009;5.778311941119905;6.111237372433035;2.071633815776009;33785.0
22506.0;9670.0;10437.0;0.429663200924198;0.463743001866169;1.2574589339591016;1.2919171676686707;1.2544471153846153;0.0018667243712353592;1.0;35.69857880423395;30.85543850157508;11.740984710805847;35.69857880423395;30.85543850157508;11.740984710805847;0.7728015412913087;0.2041241452319315;2.0138409955990952;0.7728015412913087;0.2041241452319315;2.0138409955990952;17898.0
21143.0;9135.0;9650.0;0.4320578915007331;0.4564158350281417;1.2582123303975243;1.2767295597484276;1.267568632602128;0.002133830651493504;0.0;30.85543850157508;11.740984710805847;9.998880677147284;30.85543850157508;11.740984710805847;9.998880677147284;0.2041241452319315;2.0138409955990952;2.0849993338661337;0.2041241452319315;2.0138409955990952;2.0849993338661337;16804.0
22166.0;9014.0;10772.0;0.406658846882613;0.48596950284219076;1.307651465990207;1.334023975136895;1.3157444729449126;0.002334390848698398;1.0;55.27447861863571;37.64370670498118;18.483195532066844;55.27447861863571;37.64370670498118;18.483195532066844;1.0206207261596576;1.1242281302693369;1.98256287556172;1.0206207261596576;1.1242281302693369;1.98256287556172;16951.0
22864.0;8776.0;11449.0;0.38383484954513647;0.5007435269419174;1.2812552535724293;1.2830409356725145;1.3029475361329237;0.0026031363185425095;0.0;37.64370670498118;18.483195532066844;10.481004898736783;37.64370670498118;18.483195532066844;10.481004898736783;1.1242281302693369;1.98256287556172;2.653613888015109;1.1242281302693369;1.98256287556172;2.653613888015109;17845.0
21771.0;9245.0;10619.0;0.4246474668136512;0.487758945386064;1.3882795561790588;1.4474714263347424;1.3783748701973002;0.0019385830422540239;1.0;41.00473080905855;30.97423391516328;13.036422800663727;41.00473080905855;30.97423391516328;13.036422800663727;0.7168604389202189;0.4714045207910317;2.0446406910642163;0.7168604389202189;0.4714045207910317;2.0446406910642163;15682.0
