open_2;high_2;low_2;close_2;diff_h_l_2;diff_o_c_2;diff_h_o_2;diff_c_l_2;vol_total_2;vol_buy_2;vol_sell_2;vol_other_2;nb_tick_total_2;nb_tick_buy_2;nb_tick_sell_2;nb_tick_other_2;nb_price_changed_2;open_1;high_1;low_1;close_1;diff_h_l_1;diff_o_c_1;diff_h_o_1;diff_c_l_1;vol_total_1;vol_buy_1;vol_sell_1;vol_other_1;nb_tick_total_1;nb_tick_buy_1;nb_tick_sell_1;nb_tick_other_1;nb_price_changed_1;open_0;high_0;low_0;close_0;diff_h_l_0;diff_o_c_0;diff_h_o_0;diff_c_l_0;ratio_diff_h_l_0;ratio_diff_o_c_0;ratio_diff_h_o_0;ratio_diff_c_l_0;vol_total_0;vol_buy_0;vol_sell_0;vol_other_0;ratio_vol_buy_0;ratio_vol_sell_0;ratio_vol_other_0;nb_tick_total_0;nb_tick_buy_0;nb_tick_sell_0;nb_tick_other_0;ratio_nb_tick_buy_0;ratio_nb_tick_sell_0;ratio_nb_tick_other_0;nb_price_changed_0;ratio_nb_price_changed_0;ratio_diff_h_l_2to0;rsi2;rsi1;rsi0;rsi2_long;rsi1_long;rsi0_long;std2;std1;std0;std2_long;std1_long;std0_long;diff_h_l_20;diff_h_l_10;is_lower
3605.0;3605.75;3603.75;3604.0;2.0;1.0;0.75;0.25;3442.0;1169.0;2012.0;278.0;2381.0;819.0;1360.0;216.0;124.0;3604.0;3604.5;3603.0;3603.25;1.5;0.75;0.5;0.25;2704.0;1189.0;1331.0;189.0;1792.0;790.0;863.0;142.0;131.0;3603.25;3604.0;3601.75;3602.0;2.25;1.25;0.75;0.25;0.0006246963281738044;0.0003470294280955025;0.00020814542426975647;6.941070313042272e-05;3459.0;1491.0;1823.0;156.0;0.43104943625325237;0.5270309337958947;0.045099739809193407;1966.0;841.0;1004.0;130.0;0.42777212614445576;0.5106815869786369;0.06612410986775177;127.0;0.06459816887080366;0.0011105712500867634;7.254000915975212;5.369265677963725;3.254987645266283;7.254000915975212;5.369265677963725;3.254987645266283;1.0274023338281628;0.7168604389202189;0.8249579113843055;1.0274023338281628;0.7168604389202189;0.8249579113843055;4.0;2.75;0.0
3602.25;3602.75;3601.0;3601.75;1.75;0.5;0.5;0.75;2332.0;1061.0;1120.0;154.0;1520.0;684.0;725.0;114.0;92.0;3601.75;3603.25;3601.75;3603.0;1.5;-1.25;1.5;1.25;2100.0;1018.0;893.0;196.0;1397.0;620.0;630.0;151.0;69.0;3603.0;3603.25;3600.0;3600.0;3.25;3.0;0.25;0.0;0.0009027777777777777;0.0008333333333333334;6.938662225922843e-05;0.0;5937.0;1981.0;3830.0;171.0;0.33367020380663637;0.6451069563752737;0.028802425467407782;3181.0;1055.0;2035.0;122.0;0.33165671172587236;0.6397359320968249;0.0383527192706696;148.0;0.04652624960704181;0.0007638888888888889;22.57366137988876;59.75838761832741;21.89807149093174;22.57366137988876;59.75838761832741;21.89807149093174;0.2357022603955158;0.5137011669140814;1.2304019216861166;0.2357022603955158;0.5137011669140814;1.2304019216861166;2.75;3.25;0.0
3669.25;3672.0;3662.25;3664.25;9.75;5.0;2.75;2.0;11400.0;4536.0;4977.0;1943.0;9702.0;3817.0;4219.0;1709.0;569.0;3664.25;3667.75;3661.75;3663.5;6.0;0.75;3.5;1.75;11587.0;4539.0;5086.0;2004.0;9931.0;3880.0;4305.0;1783.0;556.0;3663.5;3663.5;3649.5;3649.75;14.0;13.75;0.0;0.25;0.003836141937251678;0.003767381327488184;0.0;6.850253459377997e-05;14436.0;5334.0;7358.0;1811.0;0.3694929343308396;0.5096979772790247;0.12545026323081185;11426.0;4273.0;5590.0;1621.0;0.37397164361981444;0.4892350778925258;0.14186942061963942;733.0;0.06415193418519166;0.006165228113440197;37.89681426356806;35.5628615656412;13.202511564635202;37.89681426356806;35.5628615656412;13.202511564635202;2.943920288775949;2.5522321385189257;6.665624918607073;2.943920288775949;2.5522321385189257;6.665624918607073;22.5;18.25;1.0
3649.75;3653.25;3643.5;3650.5;9.75;-0.75;3.5;7.0;21597.0;9792.0;10152.0;1712.0;16437.0;7194.0;7806.0;1490.0;1171.0;3650.5;3652.5;3644.0;3645.0;8.5;5.5;2.0;1.0;11599.0;4481.0;5412.0;1765.0;8717.0;3284.0;4127.0;1357.0;519.0;3645.0;3647.5;3638.75;3642.5;8.75;2.5;2.5;3.75;0.0024046719340432843;0.0006863417982155113;0.0006858710562414266;0.0010305736860185502;16023.0;6460.0;7627.0;2017.0;0.4031704424889222;0.4760032453348312;0.1258815452786619;12443.0;4909.0;5894.0;1711.0;0.3945190066704171;0.4736799807120469;0.13750703206622197;792.0;0.06365024511773688;0.003984884919271728;17.44922426467636;11.34397254874601;9.159007709016125;17.44922426467636;11.34397254874601;9.159007709016125;6.312465621468542;2.435273199367076;3.3416562759605704;6.312465621468542;2.435273199367076;3.3416562759605704;14.5;13.75;1.0
3645.75;3646.0;3641.0;3641.5;5.0;4.25;0.25;0.5;9807.0;3554.0;4559.0;1789.0;7961.0;2907.0;3685.0;1434.0;476.0;3641.5;3648.5;3639.75;3645.25;8.75;-3.75;7.0;5.5;12876.0;5352.0;5970.0;1602.0;10027.0;4191.0;4501.0;1375.0;660.0;3645.25;3645.5;3632.0;3635.25;13.5;10.0;0.25;3.25;0.0037169603524229073;0.002750842445498934;6.858240175570949e-05;0.0008948237885462555;18441.0;7615.0;9197.0;1706.0;0.412938560815574;0.4987256656363538;0.09251125210129603;13314.0;5041.0;6982.0;1359.0;0.3786240048069701;0.5244103950728557;0.10207300585849481;967.0;0.07263031395523509;0.003854625550660793;27.038482785271626;50.64782261622588;22.075070383470475;27.038482785271626;50.64782261622588;22.075070383470475;1.7440374613713625;1.8966344461235072;4.124789556921527;1.7440374613713625;1.8966344461235072;4.124789556921527;14.0;16.5;1.0
3641.5;3648.5;3639.75;3645.25;8.75;-3.75;7.0;5.5;12876.0;5352.0;5970.0;1602.0;10027.0;4191.0;4501.0;1375.0;660.0;3645.25;3645.5;3632.0;3635.25;13.5;10.0;0.25;3.25;18441.0;7615.0;9197.0;1706.0;13314.0;5041.0;6982.0;1359.0;967.0;3635.5;3637.25;3630.0;3630.75;7.25;4.75;1.75;0.75;0.001997245179063361;0.0013082696412586932;0.0004813643240269564;0.00020661157024793388;12916.0;5000.0;6201.0;1753.0;0.387116754413131;0.48010219882316507;0.13572313409724374;9838.0;3824.0;4631.0;1413.0;0.3886968896117097;0.47072575726773735;0.14362675340516365;659.0;0.06698515958528156;0.005096418732782369;50.64782261622588;22.075070383470475;15.987178891057354;50.64782261622588;22.075070383470475;15.987178891057354;1.8966344461235072;4.124789556921527;6.059886320899281;1.8966344461235072;4.124789556921527;6.059886320899281;18.5;15.5;1.0
3645.25;3645.5;3632.0;3635.25;13.5;10.0;0.25;3.25;18441.0;7615.0;9197.0;1706.0;13314.0;5041.0;6982.0;1359.0;967.0;3635.5;3637.25;3630.0;3630.75;7.25;4.75;1.75;0.75;12916.0;5000.0;6201.0;1753.0;9838.0;3824.0;4631.0;1413.0;659.0;3630.75;3633.5;3628.0;3629.5;5.5;1.25;2.75;1.5;0.001515986769570011;0.00034440005510400884;0.000757419265991875;0.00041345093715545756;13316.0;6331.0;5712.0;1344.0;0.4754430759987984;0.4289576449384199;0.10093121057374586;9469.0;4195.0;4265.0;1070.0;0.4430246066110466;0.4504171507022917;0.1130003168233182;581.0;0.06135811595733446;0.0048235942668136715;22.075070383470475;15.987178891057354;14.339448972748414;22.075070383470475;15.987178891057354;14.339448972748414;4.124789556921527;6.059886320899281;2.469255398338176;4.124789556921527;6.059886320899281;2.469255398338176;17.5;9.25;0.0
3637.25;3640.5;3632.5;3633.5;8.0;3.75;3.25;1.0;9118.0;3491.0;4308.0;1413.0;7262.0;2695.0;3462.0;1178.0;444.0;3633.5;3634.0;3626.5;3629.25;7.5;4.25;0.5;2.75;10570.0;4243.0;5042.0;1359.0;8286.0;3203.0;4002.0;1142.0;566.0;3629.25;3630.25;3625.0;3625.5;5.25;3.75;1.0;0.5;0.0014482758620689654;0.001034340091021928;0.0002755390232141627;0.00013793103448275863;7394.0;2901.0;3597.0;920.0;0.3923451447119286;0.48647552069245337;0.12442520962942927;5772.0;2285.0;2694.0;816.0;0.3958766458766459;0.46673596673596673;0.14137214137214138;402.0;0.06964656964656965;0.004275862068965517;12.18575566317827;7.630577096668446;5.104915755838988;12.18575566317827;7.630577096668446;5.104915755838988;4.455022134874553;3.2681119251879296;3.26811192518793;4.455022134874553;3.2681119251879296;3.26811192518793;15.5;9.0;0.0
3630.5;3631.0;3625.25;3625.5;5.75;5.0;0.5;0.25;4875.0;1647.0;2506.0;738.0;3967.0;1373.0;1962.0;646.0;296.0;3625.5;3630.25;3625.0;3629.0;5.25;-3.5;4.75;4.0;8781.0;3662.0;4192.0;962.0;5846.0;2719.0;2507.0;650.0;328.0;3629.0;3629.25;3620.25;3622.0;9.0;7.0;0.25;1.75;0.002486016159105034;0.001932633903920486;6.888950124001103e-05;0.00048339203093709;7055.0;1838.0;4563.0;707.0;0.2605244507441531;0.6467753366406803;0.10021261516654854;4898.0;1474.0;2859.0;602.0;0.300939158840343;0.583707635769702;0.12290730910575745;329.0;0.06717027358105349;0.002969408190042124;16.86923001798307;43.41687112584593;22.173594845729752;16.86923001798307;43.41687112584593;22.173594845729752;4.18495984316324;2.094967514996089;2.857738033247041;4.18495984316324;2.094967514996089;2.857738033247041;10.75;10.0;1.0
3622.0;3626.5;3622.0;3625.5;4.5;-3.5;4.5;3.5;5679.0;2867.0;2293.0;573.0;4442.0;2194.0;1778.0;507.0;277.0;3625.5;3626.0;3620.0;3620.5;6.0;5.0;0.5;0.5;4387.0;1467.0;2275.0;658.0;3430.0;1151.0;1759.0;532.0;218.0;3620.5;3621.0;3616.25;3618.25;4.75;2.25;0.5;2.0;0.0013135153819564466;0.0006218475782491536;0.00013810247203424942;0.000553059108192188;6910.0;2612.0;3675.0;690.0;0.3780028943560058;0.5318379160636758;0.09985528219971057;5324.0;1963.0;2822.0;591.0;0.36870773854244926;0.5300525920360631;0.11100676183320811;356.0;0.06686701728024042;0.002834427929484964;66.58972371105858;30.618587151086277;22.437304433950487;66.58972371105858;30.618587151086277;22.437304433950487;1.4719601443879744;2.0949675149960894;3.0299431604496405;1.4719601443879744;2.0949675149960894;3.0299431604496405;10.25;9.75;1.0
3623.5;3623.75;3621.25;3621.5;2.5;2.0;0.25;0.25;3721.0;1464.0;1562.0;705.0;3210.0;1257.0;1331.0;632.0;224.0;3621.5;3621.5;3613.0;3615.25;8.5;6.25;0.0;2.25;11267.0;3986.0;6149.0;1189.0;8514.0;3023.0;4544.0;991.0;509.0;3615.25;3615.75;3609.25;3609.75;6.5;5.5;0.5;0.5;0.0018009281706725775;0.0015236512223838216;0.00013830302192102898;0.0001385329362055829;9452.0;3381.0;5118.0;997.0;0.3577020736352095;0.5414727041895895;0.1054803216250529;7228.0;2620.0;3782.0;864.0;0.3624792473713337;0.5232429441062535;0.11953514111787493;394.0;0.05451023796347537;0.004017455149961904;28.87225308801581;12.315902289532076;7.00988425321836;28.87225308801581;12.315902289532076;7.00988425321836;1.0069204977995476;3.513861440384669;4.800173607971557;1.0069204977995476;3.513861440384669;4.800173607971557;14.5;12.25;0.0
3608.0;3610.25;3608.0;3608.5;2.25;-0.5;2.25;0.5;2248.0;957.0;918.0;384.0;1644.0;726.0;619.0;307.0;106.0;3608.5;3609.75;3607.25;3607.5;2.5;1.0;1.25;0.25;3104.0;1189.0;1494.0;432.0;2117.0;824.0;985.0;317.0;147.0;3607.5;3607.5;3603.25;3603.25;4.25;4.25;0.0;0.0;0.00117949073752862;0.00117949073752862;0.0;0.0;6187.0;2017.0;3719.0;482.0;0.3260061419104574;0.6010990787134314;0.07790528527557783;3979.0;1367.0;2270.0;365.0;0.34355365669766275;0.5704950992711737;0.09173159085197286;280.0;0.07036943955767781;0.001942690626517727;25.92338947633303;19.58316559663784;7.652160101145753;25.92338947633303;19.58316559663784;7.652160101145753;0.7359800721939872;0.408248290463863;2.2760833806246104;0.7359800721939872;0.408248290463863;2.2760833806246104;7.0;6.5;0.0
3608.5;3609.75;3607.25;3607.5;2.5;1.0;1.25;0.25;3103.0;1189.0;1494.0;431.0;2116.0;824.0;985.0;316.0;147.0;3607.5;3607.5;3603.25;3603.25;4.25;4.25;0.0;0.0;6232.0;2017.0;3762.0;484.0;4007.0;1367.0;2296.0;367.0;280.0;3603.5;3604.75;3602.25;3602.25;2.5;1.25;1.25;0.0;0.0006940106877645916;0.0003470053438822958;0.0003468849729429721;0.0;3597.0;1429.0;1728.0;442.0;0.3972755073672505;0.48040033361134277;0.12288017792604948;2493.0;1009.0;1155.0;331.0;0.4047332531087044;0.46329723225030084;0.1327717609306057;154.0;0.06177296430004011;0.002082032063293775;19.58316559663784;7.652160101145753;6.297925265541778;19.58316559663784;7.652160101145753;6.297925265541778;0.408248290463863;2.2760833806246104;2.2760833806246104;0.408248290463863;2.2760833806246104;2.2760833806246104;7.5;5.25;0.0
3603.25;3605.75;3603.25;3604.0;2.5;-0.75;2.5;0.75;1926.0;939.0;729.0;260.0;1467.0;723.0;533.0;213.0;111.0;3604.0;3604.25;3601.75;3602.25;2.5;1.75;0.25;0.5;1810.0;658.0;872.0;282.0;1328.0;480.0;654.0;196.0;92.0;3602.5;3602.5;3600.5;3600.75;2.0;1.75;0.0;0.25;0.0005554784057769754;0.0004860098590571409;0.0;6.943480072212192e-05;3739.0;1318.0;2018.0;416.0;0.3525006686279754;0.5397165017384328;0.11125969510564322;2370.0;877.0;1240.0;262.0;0.370042194092827;0.5232067510548524;0.11054852320675106;165.0;0.06962025316455696;0.0014581308151645604;61.27935792806724;29.435004035667603;17.645481474088925;61.27935792806724;29.435004035667603;17.645481474088925;0.3118047822311617;0.7168604389202189;1.3281147875424355;0.3118047822311617;0.7168604389202189;1.3281147875424355;5.25;3.75;1.0
3602.5;3604.5;3602.25;3603.25;2.25;-0.75;2.0;1.0;2373.0;881.0;1210.0;284.0;1647.0;625.0;784.0;240.0;100.0;3603.25;3603.5;3601.5;3602.5;2.0;0.75;0.25;1.0;2913.0;1388.0;1256.0;272.0;1774.0;794.0;766.0;217.0;103.0;3602.5;3602.75;3596.75;3597.0;6.0;5.5;0.25;0.25;0.0016681726558698826;0.0015290519877675841;6.939625260235948e-05;6.950719399457844e-05;6192.0;2197.0;3464.0;546.0;0.354812661498708;0.5594315245478036;0.08817829457364341;3970.0;1292.0;2308.0;380.0;0.32544080604534004;0.581360201511335;0.09571788413098237;223.0;0.056171284634760704;0.0021547230138319316;60.64852742408674;39.86909222767313;8.360356761600713;60.64852742408674;39.86909222767313;8.360356761600713;0.3118047822311617;0.3535533905932738;2.7863755828834145;0.3118047822311617;0.3535533905932738;2.7863755828834145;7.75;6.75;0.0
3599.0;3599.25;3595.75;3596.0;3.5;3.0;0.25;0.25;3860.0;1595.0;1817.0;454.0;2721.0;1090.0;1279.0;357.0;179.0;3596.0;3597.0;3595.5;3595.75;1.5;0.25;1.0;0.25;2693.0;1026.0;1273.0;402.0;1924.0;735.0;877.0;319.0;149.0;3595.75;3597.5;3595.25;3595.25;2.25;0.5;1.75;0.0;0.0006258257422988666;0.0001390723871775259;0.0004866856705833275;0.0;2844.0;1259.0;1270.0;345.0;0.4426863572433193;0.44655414908579466;0.12130801687763713;2027.0;876.0;883.0;288.0;0.4321657622101628;0.4356191415885545;0.142081894425259;132.0;0.0651208682782437;0.0011125790974202071;4.441142992748638;4.1478691379434025;3.462018917606315;4.441142992748638;4.1478691379434025;3.462018917606315;1.5456030825826172;1.4766704288891124;0.3118047822311617;1.5456030825826172;1.4766704288891124;0.3118047822311617;4.0;1.75;0.0
3750.25;3750.25;3745.5;3747.0;4.75;3.25;0.0;1.5;9848.0;4143.0;5015.0;738.0;6691.0;2756.0;3434.0;539.0;405.0;3747.0;3749.75;3745.25;3746.0;4.5;1.0;2.75;0.75;8467.0;3816.0;4018.0;646.0;5685.0;2449.0;2742.0;506.0;311.0;3746.0;3747.75;3742.5;3743.5;5.25;2.5;1.75;1.0;0.0014028056112224449;0.0006678242286630158;0.00046716497597437266;0.0002672010688042752;9220.0;3723.0;4862.0;673.0;0.4037960954446855;0.5273318872017354;0.07299349240780911;6601.0;2711.0;3363.0;558.0;0.4106953491895167;0.5094682623844872;0.08453264656870171;356.0;0.05393122254203909;0.002070808283233133;7.3954284300735935;6.174913911288783;3.814297431434852;7.3954284300735935;6.174913911288783;3.814297431434852;2.860167050288419;1.81429508808977;1.4719601443879744;2.860167050288419;1.81429508808977;1.4719601443879744;7.75;7.25;1.0
3745.25;3746.0;3741.5;3742.0;4.5;3.25;0.75;0.5;6076.0;2282.0;3343.0;481.0;4305.0;1611.0;2301.0;415.0;253.0;3742.0;3744.5;3740.5;3741.5;4.0;0.5;2.5;1.0;8544.0;3937.0;3987.0;644.0;6173.0;2766.0;2895.0;530.0;314.0;3741.5;3741.75;3739.25;3740.0;2.5;1.5;0.25;0.75;0.0006685832720465334;0.00040106951871657755;6.681812107443539e-05;0.00020057498161396003;7452.0;2984.0;3989.0;499.0;0.40042941492216855;0.5352925389157274;0.06696188942565755;5131.0;2106.0;2628.0;414.0;0.41044630676281424;0.5121808614305203;0.0806860261157669;241.0;0.046969401676086535;0.00180517483452564;16.60695638229545;14.797151723648028;9.92828109336702;16.60695638229545;14.797151723648028;9.92828109336702;1.3894443333777555;1.6624947786050004;0.8498365855987975;1.3894443333777555;1.6624947786050004;0.8498365855987975;6.75;5.25;0.0
3741.75;3742.5;3740.25;3742.0;2.25;-0.25;0.75;1.75;6789.0;3589.0;2762.0;452.0;4815.0;2421.0;2050.0;358.0;233.0;3742.0;3742.0;3739.0;3739.25;3.0;2.75;0.0;0.25;6778.0;2655.0;3821.0;321.0;4473.0;1706.0;2562.0;221.0;189.0;3739.25;3739.25;3733.0;3735.25;6.25;4.0;0.0;2.25;0.001674256630056255;0.0010708787899069675;0.0;0.0006027323868202519;12352.0;5014.0;6702.0;656.0;0.4059261658031088;0.5425841968911918;0.05310880829015544;7970.0;3287.0;4212.0;486.0;0.4124215809284818;0.5284818067754078;0.06097867001254705;489.0;0.06135508155583438;0.0025448700776855076;60.58676691603667;20.165483812923867;8.211940405347818;60.58676691603667;20.165483812923867;8.211940405347818;0.4249182927993987;1.241638702145945;2.771381524719315;0.4249182927993987;1.241638702145945;2.771381524719315;9.5;9.0;1.0
3739.25;3742.25;3738.25;3739.75;4.0;-0.5;3.0;1.5;6376.0;2855.0;2901.0;633.0;4631.0;2071.0;2107.0;463.0;222.0;3739.75;3739.75;3734.5;3735.0;5.25;4.75;0.0;0.5;5341.0;2053.0;2797.0;493.0;3972.0;1505.0;2098.0;371.0;224.0;3735.0;3736.0;3728.5;3728.75;7.5;6.25;1.0;0.25;0.002011532787984444;0.0016761649346295675;0.0002677376171352075;6.705109293281481e-05;11361.0;4073.0;6696.0;639.0;0.35850717366429014;0.5893847372590441;0.05624504885133351;7479.0;2774.0;4251.0;489.0;0.370905201230111;0.5683914961893302;0.06538307260328921;450.0;0.06016847172081829;0.0036878101113048145;73.92522949353175;27.506244473230623;12.28334662843838;73.92522949353175;27.506244473230623;12.28334662843838;0.5137011669140814;2.131118642090737;4.50462725057986;0.5137011669140814;2.131118642090737;4.50462725057986;13.75;11.25;1.0
3728.5;3730.0;3728.25;3730.0;1.75;-1.5;1.5;1.75;6546.0;3969.0;2331.0;273.0;3757.0;2051.0;1523.0;203.0;181.0;3730.0;3730.0;3727.5;3728.0;2.5;2.0;0.0;0.5;6416.0;3509.0;2607.0;319.0;3808.0;1908.0;1682.0;233.0;144.0;3728.0;3728.5;3717.25;3719.0;11.25;9.0;0.5;1.75;0.003026430829242047;0.0024200053777897286;0.00013412017167381974;0.0004707781289932073;15126.0;5444.0;8840.0;900.0;0.35991008858918416;0.5844241703027899;0.05950019833399445;10065.0;3525.0;5891.0;690.0;0.3502235469448584;0.5852955787382017;0.06855439642324888;630.0;0.06259314456035768;0.0034299549398076534;38.31015182044188;24.896753120348293;7.402359347586014;38.31015182044188;24.896753120348293;7.402359347586014;0.6123724356957945;0.8498365855987975;4.784233364802441;0.6123724356957945;0.8498365855987975;4.784233364802441;12.75;12.75;1.0
3719.75;3720.0;3714.0;3715.0;6.0;4.75;0.25;1.0;6769.0;2445.0;3711.0;624.0;4857.0;1747.0;2632.0;488.0;267.0;3715.0;3716.5;3714.25;3715.75;2.25;-0.75;1.5;1.5;5343.0;2469.0;2298.0;580.0;3998.0;1789.0;1747.0;465.0;189.0;3715.75;3715.75;3710.25;3710.75;5.5;5.0;0.0;0.5;0.0014823798935381712;0.0013474365020548407;0.0;0.00013476180850347013;7800.0;2839.0;4436.0;535.0;0.363974358974359;0.5687179487179487;0.0685897435897436;5454.0;1952.0;3101.0;408.0;0.3579024569123579;0.5685735240190686;0.0748074807480748;336.0;0.061606160616061605;0.0026278552658176675;30.078033663871462;38.25395756710202;17.63430035206747;30.078033663871462;38.25395756710202;17.63430035206747;1.9472202409246535;2.084999333866134;2.2016408022704845;1.9472202409246535;2.084999333866134;2.2016408022704845;9.75;6.25;1.0
3715.0;3716.5;3714.25;3715.75;2.25;-0.75;1.5;1.5;5342.0;2469.0;2298.0;579.0;3997.0;1789.0;1747.0;464.0;189.0;3715.75;3715.75;3710.25;3710.75;5.5;5.0;0.0;0.5;7801.0;2839.0;4436.0;536.0;5455.0;1952.0;3101.0;409.0;336.0;3710.75;3711.0;3707.75;3709.5;3.25;1.25;0.25;1.75;0.000876542377452633;0.0003369726378218089;6.737182510274203e-05;0.0004719843570898793;8628.0;3560.0;4309.0;766.0;0.41261010662957814;0.49942049142327305;0.08878071395456653;5705.0;2460.0;2783.0;467.0;0.43120070113935144;0.487817703768624;0.08185801928133217;319.0;0.055915863277826466;0.0023599217854493966;38.25395756710202;17.63430035206747;14.66918085720529;38.25395756710202;17.63430035206747;14.66918085720529;2.084999333866134;2.2016408022704845;2.7003086243366083;2.084999333866134;2.2016408022704845;2.7003086243366083;8.75;8.0;0.0
3710.75;3711.0;3707.75;3709.5;3.25;1.25;0.25;1.75;8628.0;3560.0;4309.0;766.0;5705.0;2460.0;2783.0;467.0;319.0;3709.5;3712.0;3709.0;3711.0;3.0;-1.5;2.5;2.0;5994.0;3029.0;2450.0;523.0;4347.0;2129.0;1798.0;427.0;270.0;3711.0;3711.5;3704.75;3706.25;6.75;4.75;0.5;1.5;0.0018219852891558136;0.001281618887015177;0.00013473457289140393;0.000404885619812403;8885.0;3379.0;4875.0;656.0;0.3803038829487901;0.5486775464265616;0.07383230163196398;5976.0;2294.0;3185.0;519.0;0.38386880856760375;0.5329651941097724;0.08684738955823293;365.0;0.06107764390896921;0.0016870234158850126;14.66918085720529;34.49499238317097;16.397937669231652;14.66918085720529;34.49499238317097;16.397937669231652;2.7003086243366083;0.6561673228343176;1.98256287556172;2.7003086243366083;0.6561673228343176;1.98256287556172;6.25;7.25;1.0
3704.5;3709.25;3704.0;3708.5;5.25;-4.0;4.75;4.5;6308.0;3002.0;2733.0;581.0;4421.0;2052.0;1926.0;450.0;265.0;3708.5;3710.0;3706.0;3707.5;4.0;1.0;1.5;1.5;7452.0;3317.0;3413.0;740.0;5434.0;2348.0;2499.0;598.0;242.0;3707.25;3707.5;3701.0;3702.5;6.5;4.75;0.25;1.5;0.0017562820859227236;0.0012829169480081026;6.743543057522422e-05;0.00040529586598216696;10274.0;3997.0;5476.0;807.0;0.3890402958925443;0.5329959120109014;0.07854779053922523;6983.0;2716.0;3671.0;600.0;0.38894457969354146;0.5257052842617786;0.08592295574967779;371.0;0.05312902763855076;0.0022291272629019186;57.84765441906485;49.32106091345194;23.425086094156256;57.84765441906485;49.32106091345194;23.425086094156256;1.9472202409246535;1.699673171197595;2.6246692913372702;1.9472202409246535;1.699673171197595;2.6246692913372702;8.25;9.0;1.0
3707.5;3707.5;3701.0;3702.5;6.5;5.0;0.0;1.5;10275.0;3997.0;5476.0;808.0;6984.0;2716.0;3671.0;601.0;372.0;3702.5;3705.0;3700.5;3701.75;4.5;0.75;2.5;1.25;6843.0;2947.0;3279.0;625.0;4946.0;2069.0;2368.0;515.0;271.0;3701.75;3702.25;3697.25;3700.0;5.0;1.75;0.5;2.75;0.001352356481168436;0.00047297297297297297;0.00013507125008441954;0.0007437960646426398;8540.0;3192.0;4783.0;603.0;0.3737704918032787;0.5600702576112412;0.0706088992974239;5619.0;2232.0;2943.0;467.0;0.397223705285638;0.5237586759209824;0.08311087382096459;331.0;0.058907278875244704;0.002772330786395294;23.425086094156256;20.950121867583192;15.294398337001212;23.425086094156256;20.950121867583192;15.294398337001212;2.6246692913372702;2.5522321385189257;1.0474837574980445;2.6246692913372702;2.5522321385189257;1.0474837574980445;10.25;7.75;1.0
3706.25;3707.0;3704.0;3704.25;3.0;2.0;0.75;0.25;2807.0;961.0;1619.0;244.0;1996.0;700.0;1101.0;209.0;94.0;3704.25;3704.5;3700.0;3700.75;4.5;3.5;0.25;0.75;8087.0;2867.0;4794.0;441.0;4911.0;1775.0;2829.0;320.0;276.0;3700.75;3701.0;3697.25;3698.0;3.75;2.75;0.25;0.75;0.001014267360876327;0.0007436452136289887;6.755387421468622e-05;0.0002028534721752654;7004.0;2610.0;4090.0;343.0;0.3726442033123929;0.5839520274129069;0.048972015990862365;4471.0;1638.0;2607.0;249.0;0.3663609930664281;0.5830910310892418;0.0556922388727354;303.0;0.06777007380899128;0.00263709513827845;15.827342959369687;6.74137049093423;4.020905362213583;15.827342959369687;6.74137049093423;4.020905362213583;1.0801234497346437;2.273030282830976;2.557668208870468;1.0801234497346437;2.273030282830976;2.557668208870468;9.75;7.25;0.0
3698.0;3701.25;3698.0;3698.5;3.25;-0.5;3.25;0.5;5320.0;2389.0;2533.0;424.0;3695.0;1684.0;1722.0;310.0;220.0;3698.5;3699.0;3697.25;3698.5;1.75;0.0;0.5;1.25;3918.0;1723.0;1805.0;403.0;2572.0;1095.0;1232.0;256.0;122.0;3698.5;3698.75;3694.0;3694.0;4.75;4.5;0.25;0.0;0.0012858689767190038;0.0012181916621548457;6.75949709341625e-05;0.0;7492.0;2325.0;4805.0;378.0;0.3103310197544047;0.641350774159103;0.05045381740523225;4707.0;1556.0;2858.0;303.0;0.3305714892712981;0.6071807945612917;0.06437221159974506;292.0;0.06203526662417676;0.001962642122360585;13.536902982873002;13.536902982873002;4.500722200547045;13.536902982873002;13.536902982873002;4.500722200547045;1.1960583412006105;0.2357022603955158;2.1213203435596424;1.1960583412006105;0.2357022603955158;2.1213203435596424;7.25;5.0;1.0
3698.5;3699.0;3697.25;3698.5;1.75;0.0;0.5;1.25;3918.0;1723.0;1805.0;403.0;2572.0;1095.0;1232.0;256.0;122.0;3698.5;3698.75;3694.0;3694.0;4.75;4.5;0.25;0.0;7492.0;2325.0;4805.0;378.0;4707.0;1556.0;2858.0;303.0;292.0;3694.0;3694.25;3691.0;3692.0;3.25;2.0;0.25;1.0;0.0008805201842319155;0.0005417118093174431;6.76773145641581e-05;0.000270929287455974;7940.0;3312.0;4202.0;445.0;0.4171284634760705;0.5292191435768262;0.05604534005037783;4927.0;2081.0;2564.0;297.0;0.4223665516541506;0.5203978079967526;0.06028008930383601;361.0;0.0732697381773899;0.002167434299647792;13.536902982873002;4.500722200547045;3.11465500605783;13.536902982873002;4.500722200547045;3.11465500605783;0.2357022603955158;2.1213203435596424;2.718251071716681;0.2357022603955158;2.1213203435596424;2.718251071716681;8.0;7.75;0.0
