buy_ratio;sell_ratio;volume_mean;buy_mean;sell_mean;volatility;is_lower
0.3500623626536794;0.5461186672210013;1.638796963208098;1.6029371770465053;1.6618470992228447;0.0015800937980835507;0.0
0.36295511932882624;0.559501506882789;1.5839246548832409;1.6139080043462513;1.6007923560941506;0.002338961768222376;1.0
0.34922551850879496;0.5885534260960882;1.5969310749622674;1.579059829059829;1.6442716737567844;0.0035433574582070223;1.0
0.3813251327928432;0.49832261671792005;1.4561367799715041;1.4410987849973587;1.5048543689320388;0.0007605187616170479;0.0
0.3824470332588881;0.5523631315265286;1.4519719544259422;1.4364089775561097;1.4819433198380567;0.0016870052923514131;0.0
0.41355828844394754;0.5240369956296371;1.5672188595093979;1.735181236673774;1.4824611845888442;0.0009379316625799359;1.0
0.39372599231754163;0.5479442310428226;1.6090191141123955;1.736198243412798;1.5517727639000807;0.001563903823849205;0.0
0.4137989061842659;0.5203618005889777;1.45578147966683;1.470913713174817;1.4538081805359662;0.004007554601221027;0.0
0.40509323684942944;0.5357639855274144;1.6968122786304605;1.7224852071005916;1.6885964912280702;0.0008791450599728472;1.0
0.41342673671920604;0.5373029772329246;1.6997420123040285;1.7634462151394423;1.6807888970051132;0.0008794415923614815;1.0
0.42809501122983734;0.5284148914449057;1.7625959692898272;1.862048549437537;1.7238010657193605;0.0016971691023017403;0.0
0.4054557943283289;0.5453831812383476;1.6917330677290836;1.7412557943531395;1.6898753420492552;0.0009439474083817349;0.0
0.38811709253287024;0.5570578020342347;1.8473877176901925;1.9231714812538414;1.813080339119903;0.0010704758144366798;0.0
0.4037572685254212;0.5518115401818995;1.8151556156968878;1.7403598971722365;1.9206019719771665;0.0007558346419949331;0.0
0.4318857252420669;0.5188380788035662;1.897580498453702;2.0057880676758684;1.8228359717076457;0.0010718144590751457;0.0
0.43499101258238465;0.5193871437130874;1.8938239585021883;2.0190703218116806;1.8070279928528887;0.001009102605637592;0.0
0.4435061153174141;0.5085905649388468;1.770103092783505;1.7959905660377358;1.761472516389309;0.0006308339232633129;0.0
0.43020985846754517;0.5244021473889702;1.968299711815562;2.1698461538461538;1.8414738646101114;0.0007571601777750516;0.0
0.3738746248749583;0.5697732577525843;1.4549423893268647;1.50503355704698;1.4398567516326102;0.001803181643328069;1.0
0.40259184546732685;0.5424536952136438;1.471662468513854;1.5119375573921028;1.4636318654131617;0.0021151451948924994;0.0
0.43769426391636057;0.49345389469718376;1.5033984706881902;1.5811500510377678;1.4560867148415786;0.0008716263819374977;0.0
0.38910911746296684;0.5277488003338201;1.7692875599852345;1.825746451297112;1.7079675894665767;0.0012462340694862671;0.0
0.4340770791075051;0.504148995021206;1.5705183898059658;1.5991847826086956;1.575792507204611;0.0006859870860759286;0.0
0.3864170736118647;0.5463917525773195;1.551129190629822;1.5680733944954128;1.5584214598916688;0.0014978255896361983;0.0
0.39957949539447335;0.5465558670404486;1.5724181360201512;1.5535227715064228;1.6218062982768866;0.0013738398493463643;1.0
0.3645436921088533;0.5844761973145688;1.5991503042829258;1.5352283035984275;1.6694011484823625;0.0018743326227675494;1.0
0.38097419453351655;0.5640555810047335;1.626676602086438;1.5831218274111676;1.6741445728529345;0.001250286951103532;1.0
0.4008654602675059;0.5343233674272226;1.5715610510046367;1.5725308641975309;1.5756960556844548;0.0008128821535526174;1.0
0.3808544869503039;0.5547014658562746;1.5634432643935159;1.5427226647356989;1.5835672365399336;0.0011884787802028058;0.0
0.4300123276924801;0.49568530763196234;1.6103591409492872;1.621039290240811;1.603698332124728;0.0012516036948804778;1.0
0.40312093628088425;0.5291658926249303;1.6903752551420945;1.6679477325134513;1.72375189107413;0.0011269015689884302;0.0
0.34533251982916413;0.5913361805979256;1.7058701082431307;1.6637272192827748;1.7666788188115203;0.0013780289960832934;0.0
0.4259049773755656;0.47665569724393253;1.4093774911225452;1.4455497382198952;1.3996678242488299;0.0015714544160807243;1.0
0.4094925115828036;0.5010235965951945;1.385947883222579;1.396985848189671;1.4041974935829684;0.0021380704884130033;1.0
0.40059790732436473;0.5155156950672646;1.3989962358845671;1.433461703038083;1.3960492227979275;0.0009439427547423167;1.0
0.41253019986821876;0.5024708983088074;1.4355982973356456;1.492451330949543;1.417221619947344;0.0013220247711095182;1.0
0.4159617682198327;0.5076702508960573;1.4695554463094318;1.5326642014439162;1.450634985661614;0.002015463193360256;0.0
0.3784155455904335;0.5512705530642751;1.4965103793843952;1.5112225405921682;1.51246719160105;0.002268762957414754;1.0
0.4428890462443488;0.48755378833269786;1.554661698704378;1.5431770734484722;1.5893110795454546;0.002271699768075273;1.0
0.4318695511785599;0.4962329135722742;1.523739237392374;1.5531256047996904;1.5304564315352698;0.0015156204761631292;1.0
0.44509421702404156;0.49148797920727744;1.6515238231506653;1.6498073217726397;1.6987572989968558;0.0018322794636924222;0.0
0.3766241578440808;0.5303176130895092;1.4938892882818116;1.5739064856711915;1.4488085456039441;0.0020855200307269253;0.0
0.35240678821525456;0.5727714339789288;1.5756461232604373;1.6153846153846154;1.571576943050026;0.00253019316157325;1.0
0.3800038306837771;0.5522888335567899;1.6046100653092585;1.656093489148581;1.598835597449404;0.0026580741573659842;0.0
0.4298094882330967;0.49137093761673517;1.5989726436506988;1.6441840525864533;1.592493946731235;0.0009501074669798214;0.0
0.36628538031226515;0.550471737496869;1.5656209150326796;1.5837545126353791;1.5799185238437574;0.0018369185454178544;0.0
0.4069821930646673;0.507029053420806;1.3911342894393741;1.420278004905969;1.4157670919201832;0.0008875043134678789;1.0
0.4060338201383551;0.5196003074558032;1.4232189252016956;1.4901269393511989;1.4134866701515945;0.0011413257435700284;1.0
0.41452442159383035;0.5275635532704941;1.616530070414406;1.66571018651363;1.6088850174216027;0.0015227482603257356;0.0
0.41833246422156556;0.5247117445970219;1.7440379951495555;1.749454809789193;1.7659906396255851;0.0010790892664139086;0.0
0.4532397269096999;0.47790802524797116;1.8009511657580326;1.8358987738064179;1.7866602456055862;0.0008888626447390904;0.0
0.39550029603315573;0.5282415630550622;1.5137121347911813;1.444636678200692;1.5949231319270647;0.0011433137826623368;1.0
0.42549806832815695;0.5035982122566472;1.5843734997599617;1.6414377556984219;1.5847437425506556;0.001271425249316733;0.0
0.40933077476613094;0.507795634444711;1.5077757685352622;1.5464431354780244;1.5008862105636298;0.0008902946134599989;0.0
0.37526977275612544;0.5569379205281199;1.518897030466641;1.4899193548387097;1.5667857142857142;0.0010181034213985348;1.0
0.36874154262516917;0.5690121786197564;1.5765333333333333;1.5460992907801419;1.6157540826128722;0.0009546932402875818;1.0
0.3963549337260677;0.5447349042709867;1.6334385806645617;1.6019345238095237;1.6661036036036037;0.0007638993560971232;1.0
0.43326209442393626;0.5032057509228677;1.6757284714308969;1.6766917293233083;1.6856492027334853;0.0008913452595319386;1.0
0.43051448846836193;0.5124186871673566;1.7225806451612904;1.727164887307236;1.7411252511721367;0.0010824930633632605;1.0
0.4139980824544583;0.5338446788111217;1.7208381455205413;1.7646097261953413;1.7217068645640075;0.0010191705929684081;0.0
0.43203159280386133;0.5114523913997367;1.7004924638113714;1.6952479338842976;1.7288638386235538;0.0009557970830858815;0.0
0.1993019509575801;0.42008233398961875;1.3951804220252215;1.3319377990430623;1.6976491862567813;0.0031871305031251013;0.0
0.21075814201815268;0.2929791777896423;1.1975703324808185;1.2403770620581305;1.2702546296296295;0.0026381407337184755;1.0
0.2416387202030273;0.4399528686667271;1.3836217707549536;1.3588175331294596;1.5164011246485474;0.0036847701189880997;1.0
0.21727614490772384;0.47043745727956254;1.3462157809983897;1.24412915851272;1.5147180192572214;0.0047329747685113535;1.0
0.2596551724137931;0.3762068965517241;1.2541444428427273;1.2634228187919463;1.4162700129813934;0.003448658237207004;1.0
0.26176769387064003;0.3225533355909245;1.2328566955432627;1.3118370810352142;1.3070325900514579;0.0045620479874628455;1.0
0.2735229759299781;0.34159980549477265;1.2414729852097797;1.3527054108216432;1.3114499066583696;0.005246053355712454;0.0
0.24762407602956704;0.3646603308694122;1.1624386252045826;1.1994884910485935;1.2046511627906977;0.003647878298951717;1.0
0.23586279962918819;0.39690107270560193;1.1895085066162572;1.2090970807875085;1.251356993736952;0.004953171201441007;1.0
0.2659260938562684;0.40557696667422355;1.277439907326962;1.2124031007751939;1.4592169657422511;0.0017998866706068002;1.0
0.26203421296910223;0.36361225301684125;1.2069462227912933;1.2056131787675413;1.3428011753183153;0.002670051265194983;0.0
0.22853491344254676;0.3913093993261299;1.316860465116279;1.2378854625550662;1.5428309665597801;0.00453559872449832;0.0
0.22840889501810033;0.3392518531287709;1.311849841700588;1.278957528957529;1.5315175097276266;0.003360617155157668;1.0
0.3184762891940917;0.33622700181394144;1.3984417466932415;1.5556962025316456;1.5017361111111112;0.0026820120864528797;0.0
0.22298591549295774;0.3873802816901408;1.303230543318649;1.2208513263417644;1.4799827808867843;0.002248676034199504;1.0
0.2267289174204844;0.4957688940764517;1.4809853068280034;1.2723799126637554;1.7896769662921348;0.0032492517816117626;0.0
0.243361285814116;0.5073375262054507;1.5185037803422206;1.2640653357531761;1.8765751211631665;0.003188577847374707;0.0
0.247870249017038;0.33682830930537355;1.1595744680851063;1.124907063197026;1.3070565797838525;0.0025559651797814266;1.0
0.23236859614105124;0.33582834331337325;1.1371288065065255;1.0779320987654322;1.2540372670807454;0.00230273065924987;0.0
0.1673162583518931;0.38028953229398665;1.2782918149466191;1.1404174573055028;1.3418467583497053;0.0017283170754515077;0.0
0.14063472308649658;0.40354698195395144;1.1552839683680804;1.0917874396135265;1.3022088353413654;0.001536893099518478;0.0
0.17595307917888564;0.2565982404692082;1.1789109766637857;1.2371134020618557;1.2048192771084338;0.0010251920795272599;1.0
0.19523562920766444;0.34179181771103057;1.1861179361179361;1.156441717791411;1.2667946257197698;0.0020516292969402798;1.0
0.19847003824904377;0.36761580960475987;1.1989808917197453;1.1959026888604354;1.2968515742128937;0.0023734515200238898;0.0
0.16847217033993275;0.36309301456854687;1.2146098003629764;1.0867469879518072;1.5702746365105007;0.001092153529246267;1.0
0.1870064608758076;0.3596554199569275;1.1987951807228916;1.1277056277056277;1.475699558173785;0.0014781710920817185;0.0
0.21453900709219859;0.2635933806146572;1.1857042747021724;1.1862745098039216;1.2458100558659218;0.0012218704031424239;1.0
0.2273931138857359;0.3639803253878169;1.3051851851851852;1.27061310782241;1.5616883116883118;0.0016091345059084559;1.0
0.4162978573937478;0.48717948717948717;1.3119815668202766;1.3352861649391619;1.3242314302081344;0.0023764130541527977;1.0
0.3955235204855842;0.4979514415781487;1.2555968371915784;1.2582669563118514;1.2765998832911885;0.0026990182022384084;1.0
0.4638125613346418;0.4479882237487733;1.3910075932087707;1.4316546762589928;1.3760361718161267;0.001994067097333119;1.0
0.4192624418188328;0.49180093089867527;1.32256842504025;1.3334092461853793;1.3289473684210527;0.0016741007658480176;1.0
0.44665499124343255;0.4639579684763573;1.4087634461659924;1.4213107445385644;1.4124546811686927;0.0013531812378810622;1.0
0.4711790891450748;0.4480082182399269;1.438824109049105;1.4458844133099824;1.4499445881049131;0.0012890293582998992;1.0
0.41932982553309334;0.4870119080587095;1.5197811447811447;1.5460486011843986;1.535358826610791;0.002127912521236178;0.0
0.4710521803737784;0.43104532205520946;1.4527565592826304;1.5257312106627174;1.4300341296928327;0.001613059794964082;1.0
0.4007352941176471;0.505216613672496;1.4613039059096848;1.474049707602339;1.4819294666278053;0.0026470957059385072;0.0
0.4657182586372874;0.4581773451706065;1.5786896318811212;1.641160949868074;1.5730811604847594;0.0009048024857251443;1.0
0.41809014200452765;0.49207655896274954;1.3565047459519821;1.387636612021858;1.3577512776831346;0.0012300732800730532;0.0
0.41590317837348717;0.5152132111752065;1.5002545392838962;1.5700256191289497;1.4764991896272286;0.0015543901195423729;1.0
0.4210706540349275;0.5150097020888027;1.6028174167581413;1.643939393939394;1.6;0.0011017688059777094;0.0
