total_volume;buy_volume;sell_volume;buy_ratio;sell_ratio;volume_mean;buy_mean;sell_mean;volatility;is_lower;rsi2;rsi1;rsi0;std2;std1;std0;len
37423.0;14409.0;17421.0;0.3850305961574433;0.46551585923095423;1.2049003509449756;1.2037593984962407;1.2343063624769732;0.006143305718013259;1.0;37.89681426356806;35.5628615656412;13.202511564635202;11.39273342969105;11.301790510799602;12.40828226427816;31059.0
49219.0;20733.0;23191.0;0.4212397651313517;0.47117982892785304;1.3091204085432349;1.3474361473971534;1.3008919055365458;0.00397595178448511;0.0;17.44922426467636;11.34397254874601;9.159007709016125;13.25115560998361;14.015499232992022;14.696406873790616;37597.0
41124.0;16521.0;19726.0;0.4017362124306974;0.4796712382064002;1.3137818669733563;1.3609852541395502;1.3005010548523206;0.004531512626566369;1.0;27.038482785271626;50.64782261622588;22.075070383470475;12.208449942560277;10.983908684980952;11.677676352768133;31302.0
44233.0;17967.0;21368.0;0.4061899486808491;0.48307824474939526;1.3331625425721088;1.3761488970588236;1.3260518803524886;0.005085268129553585;0.0;50.64782261622588;22.075070383470475;15.987178891057354;10.983908684980952;11.677676352768133;12.848121214792457;33179.0
44673.0;18946.0;21110.0;0.4241040449488505;0.47254493765809324;1.369455258882315;1.450689127105666;1.3295125330646178;0.004815739427530486;0.0;22.075070383470475;15.987178891057354;14.339448972748414;11.677676352768133;12.848121214792457;13.803396321195738;32621.0
27082.0;10635.0;12947.0;0.3926962558156709;0.47806661251015437;1.2702626641651031;1.2996456067456923;1.2745619216381177;0.004268389791058116;0.0;12.18575566317827;7.630577096668446;5.104915755838988;5.5699528723320455;5.930574908893743;6.473793323855805;21320.0
20711.0;7147.0;11261.0;0.34508232340302253;0.5437207281154942;1.407858065393243;1.2840459935321595;1.536708515283843;0.0029640812336869586;0.0;16.86923001798307;43.41687112584593;22.173594845729752;4.568147190054191;4.703904628072299;5.215047339190699;14711.0
16976.0;6946.0;8243.0;0.40916588124410935;0.48556786050895384;1.2864504395271295;1.3085908063300677;1.296272998899198;0.0028303962192691478;0.0;66.58972371105858;30.618587151086277;22.437304433950487;5.4554445281755;5.501988276977697;5.451075008656549;13196.0
24440.0;8831.0;12829.0;0.36133387888707036;0.5249181669394435;1.2895736597720557;1.279855072463768;1.3284663974319146;0.00401028690748089;1.0;28.87225308801581;12.315902289532076;7.00988425321836;3.037782908635836;3.376828208541263;4.267244427027822;18952.0
11539.0;4163.0;6131.0;0.36077649709680215;0.5313285380015599;1.490826873385013;1.4271511827219747;1.5826019617965927;0.0019407240268941796;0.0;25.92338947633303;19.58316559663784;7.652160101145753;3.739380797672257;4.039859991385841;4.716062976678747;7740.0
12932.0;4635.0;6984.0;0.3584132384781936;0.5400556758428704;1.500928505106778;1.4484375;1.5743913435527501;0.0020801940729003243;0.0;19.58316559663784;7.652160101145753;6.297925265541778;4.039859991385841;4.716062976678747;5.220452566588456;8616.0
7475.0;2915.0;3619.0;0.38996655518394646;0.48414715719063545;1.4472410454985478;1.4014423076923077;1.4911413267408322;0.0014572266788412797;0.0;61.27935792806724;29.435004035667603;17.645481474088925;4.894895300208166;4.628360265796085;4.668645413821871;5165.0
5094.0;2011.0;2717.0;0.39477817039654495;0.5333725952100511;1.4709789200115506;1.530441400304414;1.4498399146211314;0.0015931841652231198;1.0;69.29455101450321;22.845906737203563;15.679802470363498;2.9095478600634848;3.006529352925063;3.2011716605018234;3463.0
6185.0;2190.0;3484.0;0.35408245755860956;0.5632983023443816;1.5008493084202863;1.5744069015097053;1.4681837336704593;0.0012623556857516433;0.0;15.679802470363498;14.331215371532736;6.631423830294551;3.2011716605018234;3.3929154130334576;3.609362824654789;4121.0
30769.0;12525.0;16032.0;0.40706555299164743;0.5210439078293088;1.3530782761653475;1.34057583217382;1.3860119304919167;0.0033222636113673415;0.0;32.083873262495615;46.65500866133669;15.918244032744925;3.418241506974017;3.5495598318664805;4.381495178589154;22740.0
22821.0;8610.0;12177.0;0.37728408045221506;0.5335874852109899;1.3030891337863302;1.2785862785862785;1.3390147349901034;0.0033920882651549532;0.0;39.21645428644333;27.15640013246409;14.769303621434789;4.318636937738575;4.0952716637605375;4.568985117069215;17513.0
29214.0;11484.0;15434.0;0.3930991990141713;0.5283083453138906;1.3549464310560735;1.32533179457588;1.4027083522675634;0.003596502135756562;0.0;27.15640013246409;14.769303621434789;8.769283623530143;4.0952716637605375;4.568985117069215;5.6080856805152335;21561.0
27535.0;11682.0;13895.0;0.4242600326856728;0.5046304703105139;1.4509669600042157;1.4757453259221829;1.45665164063319;0.0020684302331509573;1.0;7.3954284300735935;6.174913911288783;3.814297431434852;4.844713613826931;5.479207857893329;6.245635976423857;18977.0
22072.0;9203.0;11319.0;0.4169536063791229;0.5128216745197536;1.4140559933371772;1.419558846213173;1.44670245398773;0.0018037422094440178;0.0;16.60695638229545;14.797151723648028;9.92828109336702;7.274484517819802;7.283661081489171;7.23415293935648;15609.0
25919.0;11258.0;13285.0;0.4343531772059107;0.5125583548748023;1.5018542125391123;1.5184785540868626;1.5055530371713508;0.0025413121719918587;1.0;60.58676691603667;20.165483812923867;8.211940405347818;6.07313500179273;6.1531876901326505;6.304561840445377;17258.0
23078.0;8981.0;12394.0;0.3891585059363896;0.5370482710806829;1.4350205198358412;1.4143307086614174;1.4657048249763482;0.0036813715200964903;0.0;73.92522949353175;27.506244473230623;12.28334662843838;3.3279122584587477;3.5377208411631345;4.221892348224905;16082.0
28088.0;12922.0;13778.0;0.4600541156365708;0.4905297636001139;1.593193420306296;1.7266167824692678;1.514731750219877;0.003422470130904182;1.0;38.31015182044188;24.896753120348293;7.402359347586014;4.792099618121477;4.924809640991213;6.097591737727281;17630.0
19912.0;7753.0;10445.0;0.38936319807151465;0.5245580554439534;1.3915717380669508;1.4127186588921283;1.3963903743315509;0.0026248669377583428;1.0;30.078033663871462;38.25395756710202;17.63430035206747;8.713638734765173;8.893211947884748;9.196772531709152;14309.0
21771.0;8868.0;11043.0;0.40733085296954663;0.5072343943778421;1.4363660354951509;1.4300919206579583;1.4471235748918883;0.0023573223635210464;1.0;38.25395756710202;17.63430035206747;14.66918085720529;8.893211947884748;9.196772531709152;9.463176990313562;15157.0
23507.0;9968.0;11634.0;0.4240439018164802;0.49491640787850427;1.4666209134015473;1.4482057242481476;1.498068503734226;0.0019546180852660277;0.0;14.66918085720529;34.49499238317097;16.397937669231652;9.463176990313562;9.171721144365437;8.900096558464968;16028.0
24034.0;10316.0;11622.0;0.42922526420903717;0.4835649496546559;1.4273666706259651;1.449690837549185;1.4355237154150198;0.002428451904817464;1.0;57.84765441906485;49.32106091345194;23.425086094156256;4.176496737697756;4.065767916396606;4.220689369048616;16838.0
25658.0;10136.0;13538.0;0.3950424818769974;0.5276327071478681;1.4620776112599008;1.4444919481259797;1.507236695613449;0.0027686602858266016;0.0;23.425086094156256;20.950121867583192;15.294398337001212;4.220689369048616;4.203718591913594;3.843236754351728;17549.0
17898.0;6438.0;10503.0;0.3597049949715052;0.5868253436138116;1.5730356828968184;1.5652808169219548;1.606700321248279;0.0026343000311259664;1.0;15.827342959369687;6.74137049093423;4.020905362213583;2.1226089489116924;2.355313142662776;2.9380052756930164;11378.0
16730.0;6437.0;9143.0;0.3847579199043634;0.5465032875074716;1.5245124840532167;1.484890426758939;1.5731245698554714;0.001960653607882093;1.0;13.536902982873002;13.536902982873002;4.500722200547045;3.1980462785894765;3.4253421361960323;4.098227513206167;10974.0
19350.0;7360.0;10812.0;0.38036175710594317;0.5587596899224806;1.5852859249549403;1.5553677092138631;1.6248872858431018;0.0021650021749128334;1.0;13.536902982873002;4.500722200547045;3.11465500605783;3.4253421361960323;4.098227513206167;4.881646110688484;12206.0
22144.0;8779.0;11720.0;0.3964505057803468;0.5292630057803468;1.462229265715795;1.4849458728010825;1.4725468023621058;0.0031826620450917187;1.0;83.40917217258833;68.5497905426918;11.037012823788103;2.4024401657481493;1.984313483298443;2.603453235608429;15144.0
31357.0;11978.0;17044.0;0.38198807283860065;0.5435468954300475;1.5060275683204456;1.536231884057971;1.513945638656955;0.004543516299121764;0.0;11.037012823788103;10.36789087433857;5.303681081029552;2.603453235608429;3.000937353561384;3.937480158680168;20821.0
29125.0;11763.0;14956.0;0.40387982832618025;0.5135107296137339;1.500592508630017;1.5304449648711944;1.5022097227802331;0.0029876336819716427;0.0;10.36789087433857;5.303681081029552;4.38561316911094;3.000937353561384;3.937480158680168;4.927537417412474;19409.0
23997.0;8471.0;13889.0;0.35300245864066343;0.5787806809184481;1.6713330547430003;1.6678480015751131;1.7236286919831223;0.004402394717435786;0.0;33.339503132598495;12.655032568572338;7.127491290732039;1.9896607751071536;2.315842179424151;3.216048623699586;14358.0
19931.0;7700.0;10763.0;0.3863328483267272;0.5400130450052681;1.4269043528064147;1.4553014553014554;1.437558434620008;0.0025119402901504504;1.0;21.795625145777933;13.203296282871747;5.327486734543896;2.125147053735341;2.349833770716558;2.96634771225492;13968.0
24128.0;9733.0;12836.0;0.40339025198938994;0.5319960212201591;1.4948268384858434;1.5281833882870153;1.4967350746268657;0.002309350374909543;0.0;13.203296282871747;5.327486734543896;3.758229412647964;2.349833770716558;2.96634771225492;3.5650210378060883;16141.0
25981.0;11016.0;13389.0;0.4240021554212694;0.5153381317116354;1.5524020076481835;1.587091197233828;1.5507296733842946;0.002310665130852503;0.0;5.327486734543896;3.758229412647964;2.3039701188097297;2.96634771225492;3.5650210378060883;4.384828246351275;16736.0
12668.0;4616.0;6938.0;0.364382696558257;0.5476791916640353;1.4176365264100268;1.3453803555814632;1.492363949236395;0.002108799678737977;0.0;43.27851865797144;14.33148467448207;7.950339670081647;1.764050736231813;1.6990806337546198;2.260358102159921;8936.0
10767.0;4820.0;4968.0;0.4476641590043652;0.46140986347171914;1.3130487804878048;1.3355500138542533;1.313590692755156;0.0014295618514131012;0.0;38.670777990427865;25.770099100167187;21.081528210364908;2.4525496936861444;2.7811867970346755;3.1720458697818352;8200.0
10595.0;4048.0;5775.0;0.3820670127418594;0.5450684285040113;1.4077863406856232;1.3968253968253967;1.4513696908771048;0.0017711134951515005;0.0;40.31767027568591;32.272868360487735;22.27320851245733;2.575728052415472;2.327955111251075;2.2406402544808484;7526.0
23666.0;9112.0;11639.0;0.3850249302797262;0.4918025859883377;1.2564238691866638;1.2375390465842726;1.2953811908736783;0.004164023703444072;1.0;14.223277402299187;9.92747164954224;5.910759213497343;3.875302407554796;4.731064230170627;5.913160639624127;18836.0
25514.0;10132.0;12537.0;0.3971153092419848;0.4913772830602806;1.2817241032854416;1.2658670664667666;1.3221894115165578;0.0030610152463314837;1.0;9.92747164954224;5.910759213497343;4.420344942721656;4.731064230170627;5.913160639624127;6.971045025675848;19906.0
29434.0;11293.0;15335.0;0.38367194401032817;0.5209961269280424;1.3438341779664886;1.3023872679045092;1.40533357771261;0.004041860233859741;0.0;5.910759213497343;4.420344942721656;2.2286751799563262;5.913160639624127;6.971045025675848;8.513766425619158;21903.0
16937.0;6907.0;8178.0;0.40780539646926844;0.4828482021609494;1.3412258473234082;1.346656268278417;1.3614116863659065;0.0011756310282452305;0.0;15.345625548304284;12.415800911614184;9.142847752581131;10.365929770165335;10.591941217265134;10.955905941545865;12628.0
14007.0;5364.0;7241.0;0.3829513814521311;0.5169558078103805;1.372831520141135;1.406397482957525;1.3740037950664137;0.002219927677361808;0.0;37.42553113375791;18.188556423316044;6.944526478535593;3.775144864770093;3.8551102448568177;4.539737740222446;10203.0
18474.0;7228.0;9590.0;0.3912525711811194;0.5191079354768864;1.4401309635173059;1.4543259557344064;1.450612615338073;0.0026788335492817375;0.0;18.188556423316044;6.944526478535593;5.3048248859258536;3.8551102448568177;4.539737740222446;5.246114633707502;12828.0
7049.0;2769.0;3813.0;0.3928216768335934;0.5409277911760534;1.4174542529660166;1.4192721681189133;1.4454131918119788;0.0007160971312195663;0.0;46.48106298078827;29.017975232580056;12.534971121905826;2.405202694161139;2.443742007659565;2.619637379485947;4973.0
4598.0;1850.0;2448.0;0.4023488473249239;0.5324053936494128;1.4436420722135008;1.4788169464428458;1.439153439153439;0.0008464817057629591;0.0;61.72333883633924;27.01942138160936;19.846118786226494;2.657389461482829;2.5825133107110987;2.539561970104293;3185.0
4322.0;1756.0;2250.0;0.4062933826931976;0.5205923183711245;1.3221168553074334;1.353893600616808;1.3204225352112675;0.0006514125339782177;0.0;47.64516509466476;19.343177199538047;12.604585095310654;1.497654416078689;1.5074813431681335;1.5809411753762377;3269.0
5685.0;2242.0;3080.0;0.3943711521547933;0.5417766051011433;1.4381482418416394;1.41808981657179;1.4521452145214522;0.000912338199560191;0.0;41.57003508358458;20.233071353223156;10.310395261412792;1.4436823577227784;1.4671400751121206;1.5188400179084034;3953.0
7358.0;2942.0;4006.0;0.39983691220440337;0.5444414243000816;1.4816753926701571;1.494159471813103;1.4798670114517916;0.0011733379314052793;0.0;20.233071353223156;10.310395261412792;7.966301449317299;1.4671400751121206;1.5188400179084034;1.626873919515584;4966.0
59063.0;20637.0;28059.0;0.34940656587034186;0.4750689941249175;1.18126;1.167779538252603;1.2290407358738502;0.011388593727270604;1.0;19.088002164805303;7.721920296634593;3.2892647265597788;15.715015709505352;16.356287017535486;19.404348739393445;50000.0
59486.0;21889.0;28157.0;0.3679689338667922;0.4733382644655885;1.18972;1.1876186859096087;1.2317147856517936;0.007978466740848445;0.0;3.2892647265597788;11.28352471468922;8.224281200820101;19.404348739393445;20.93957079311799;22.659779897430603;50000.0
24041.0;9037.0;11948.0;0.3758995050122707;0.4969843184559711;1.2535718010220043;1.2488944168048646;1.2771779796900053;0.004130187074727612;1.0;28.05274240360936;14.013831229357166;8.928997578953513;7.823202668984104;8.698419396649026;10.05835318280284;19178.0
23761.0;9610.0;11686.0;0.4044442573965742;0.49181431757922645;1.2648248695837325;1.243369129253461;1.2985887320813423;0.002627708002431476;1.0;8.713432834879399;8.713432834879399;4.176311340539797;11.171839597846006;12.082599834058897;13.227362737900553;18786.0
23311.0;9568.0;11345.0;0.4104500021449101;0.48668010810347045;1.3162619988706945;1.3206349206349206;1.3236495158091237;0.0018405364327093879;1.0;8.713432834879399;4.176311340539797;3.6120659196903935;12.082599834058897;13.227362737900553;14.258791147919938;17710.0
26263.0;10791.0;12893.0;0.4108822297528843;0.49091878307885617;1.351603108434975;1.3823981552651807;1.3388369678089305;0.0030915504925116163;1.0;4.176311340539797;3.6120659196903935;1.7500649452179573;13.227362737900553;14.258791147919938;15.383148247351713;19431.0
31315.0;13087.0;15390.0;0.4179147373463197;0.4914577678428868;1.382072557154206;1.374107517849643;1.407536125845985;0.004279874555739652;1.0;3.6120659196903935;1.7500649452179573;1.1835369512325968;14.258791147919938;15.383148247351713;16.564697967364207;22658.0
30555.0;12369.0;15350.0;0.4048109965635739;0.5023727704140075;1.3305608778958369;1.3081967213114754;1.366874443455031;0.004217487609593459;1.0;1.7500649452179573;1.1835369512325968;0.6366187497192755;15.383148247351713;16.564697967364207;17.95315083766635;22964.0
31998.0;13324.0;15480.0;0.4164010250640665;0.48378023626476657;1.27986880524779;1.267503805175038;1.3059984813971146;0.0038934540296982224;0.0;1.1835369512325968;0.6366187497192755;0.4384248133831647;16.564697967364207;17.95315083766635;18.28846545640175;25001.0
22181.0;9303.0;10095.0;0.41941301113565665;0.4551192462017042;1.1952901869914319;1.1914702868852458;1.2101414528889956;0.0025131891859554176;1.0;27.329551220763065;55.70205696234846;25.654006321863875;3.618183245774045;3.5718298881665684;3.9679182199233898;18557.0
31599.0;12289.0;16616.0;0.3889047121744359;0.5258394252982689;1.3579870213588896;1.287615255658005;1.445875391576749;0.0033773353304381985;0.0;25.654006321863875;20.40143071506405;10.618220698186462;3.9679182199233898;4.494632215209605;5.4808758424178885;23269.0
28853.0;11304.0;15275.0;0.39177901777978025;0.5294076872422279;1.4111116545214457;1.3188659432971648;1.5171831545490664;0.0023194654024175487;0.0;20.40143071506405;10.618220698186462;9.937454674133193;4.494632215209605;5.4808758424178885;6.289674077406556;20447.0
128522.0;58492.0;64459.0;0.45511274334355206;0.5015405922721402;2.5732190766027307;2.640960809102402;2.525328109696376;0.003382501394151147;1.0;34.19211672490712;14.629301068450031;9.200682083325134;6.833328252030631;6.832310645016075;7.159783516280363;49946.0
20468.0;7749.0;10993.0;0.37859097127222985;0.5370822747703733;1.3598192931171937;1.3210023866348448;1.420467760692596;0.002623598675717129;1.0;10.348184190841124;28.0934542503293;15.930824277086288;3.691438574593921;3.8950890554645863;4.340416886659621;15052.0
20977.0;8440.0;10807.0;0.4023454259426991;0.5151832959908471;1.3610822735530754;1.3435211716014008;1.3986023036107156;0.0026254559349025938;1.0;28.0934542503293;15.930824277086288;10.584629287992712;3.8950890554645863;4.340416886659621;5.132905488122687;15412.0
19823.0;7863.0;10407.0;0.39666044493769864;0.5249962165161681;1.3938264660385318;1.383356790992259;1.42172131147541;0.0028242704393680058;1.0;15.930824277086288;10.584629287992712;8.456263309596153;4.340416886659621;5.132905488122687;5.908891605030507;14222.0
23673.0;9930.0;11833.0;0.4194652135344063;0.4998521522409496;1.38446692789052;1.3995771670190276;1.3851106168793164;0.002761001272810676;1.0;10.584629287992712;8.456263309596153;5.136428932254262;5.132905488122687;5.908891605030507;6.934278531325376;17099.0
16342.0;7175.0;7458.0;0.4390527475217232;0.45637008934035;1.2865690442450008;1.2900035958288385;1.3054437248380886;0.0016449388572522992;1.0;4.762488954862107;31.097561076687956;17.566210798034717;7.71743156756184;8.20040966964456;8.875695395291572;12702.0
18515.0;7500.0;9175.0;0.4050769646232784;0.4955441533891439;1.3277160272499104;1.3323858589447504;1.3409821689564454;0.0018435882904446765;0.0;25.08836111786522;46.89485547809835;18.02934624070041;9.35430215195126;9.69281305916915;10.293285129150949;13945.0
24957.0;10331.0;12744.0;0.4139519974355892;0.5106382978723404;1.4724762522862707;1.5000726005517642;1.4820327945109897;0.0030970685349760085;0.0;16.027274158999717;11.515067117602952;5.48864795232106;2.264225861083651;2.532168043396805;3.087879531328902;16949.0
15879.0;5764.0;9054.0;0.36299515082813777;0.5701870394861137;1.6410706903679206;1.5469672571121846;1.7611359657654153;0.0018494535600202763;1.0;7.039643726855388;15.565103993478544;4.307182693134379;2.20935510952857;2.4216149053885507;3.1676834990257468;9676.0
19352.0;7238.0;10842.0;0.3740181893344357;0.5602521703183133;1.648381601362862;1.5793148592624917;1.7430868167202573;0.0023793429257378835;1.0;15.565103993478544;4.307182693134379;2.741664432248712;2.4216149053885507;3.1676834990257468;4.042952974003037;11740.0
14819.0;7249.0;6385.0;0.4891693096700182;0.43086578041703216;1.5457390215917388;1.6055370985603543;1.5184304399524375;0.0010584717451624663;1.0;2.1543800765077634;35.37692995192576;20.0553343038669;4.789245765253648;5.102863779290997;5.59737661766653;9587.0
14940.0;6866.0;6856.0;0.45957161981258365;0.4589022757697456;1.5069598547508574;1.5322472662352153;1.501533070521244;0.0017867555170326904;1.0;35.37692995192576;20.0553343038669;15.138137727456195;5.102863779290997;5.59737661766653;6.089642846670073;9914.0
11990.0;4942.0;5903.0;0.4121768140116764;0.49232693911592995;1.4506957047791893;1.475223880597015;1.4373021670318968;0.001787535696344101;0.0;20.0553343038669;15.138137727456195;11.06773297582427;5.59737661766653;6.089642846670073;6.545740504327988;8265.0
13973.0;5535.0;7190.0;0.39612109067487294;0.514563801617405;1.4608468374281234;1.474034620505992;1.4572355087150386;0.0011921401095397908;0.0;15.138137727456195;11.06773297582427;8.28357935537295;6.089642846670073;6.545740504327988;6.944635969581126;9565.0
9498.0;3968.0;4764.0;0.41777216256053906;0.5015792798483891;1.5216276834347966;1.5733544805709754;1.5254562920268973;0.0014573876539619355;0.0;63.00317743219642;29.45010978451361;15.601859705273185;5.608294638301379;5.149878639346757;4.736098077531757;6242.0
9293.0;4323.0;4292.0;0.46518885182395353;0.46185300764015924;1.6939482318629238;1.8325561678677407;1.6171816126601357;0.0007293470250815197;0.0;32.598579942494766;26.50718781284944;15.585793880858049;1.8396246220357024;1.8897751188964256;2.0757528754647074;5486.0
10414.0;4522.0;5212.0;0.4342231611292491;0.5004801229114654;1.566957568462233;1.567417677642981;1.5875723423697838;0.0013272821171591684;0.0;10.882215243798116;6.424545924152952;4.914656962936178;4.2865341477702;4.403744855234009;4.437394364939857;6646.0
18654.0;7657.0;9702.0;0.41047496515492654;0.5201029269861692;1.6825110489762785;1.7856809701492538;1.6341586659929257;0.0019261403131601033;0.0;9.566365238820993;8.824532451033235;3.357295342382187;2.574484171635164;1.8354154842977648;2.1716928880484;11087.0
22417.0;9328.0;11657.0;0.41611277155730025;0.5200071374403354;1.7171198774415932;1.804255319148936;1.6726933562921509;0.001661162592207439;0.0;8.824532451033235;3.357295342382187;2.799750274105108;1.8354154842977648;2.1716928880484;2.5276903983676484;13055.0
25274.0;10196.0;12827.0;0.40341853287963914;0.5075176070269842;1.5912610967701315;1.6519766688269604;1.5765732546705997;0.0024886737473636626;0.0;8.673915194128966;8.673915194128966;4.058514915601123;3.4618230385159783;3.9980268570883815;4.976366018491807;15883.0
18395.0;7246.0;9213.0;0.3939113889643925;0.5008426202772492;1.4418404138579715;1.4585346215780999;1.4626131131925701;0.0023653635375925157;0.0;18.302373460858647;12.279018034897376;7.405006737309222;5.204730420492497;5.415313933651493;5.636100158797748;12758.0
24518.0;9834.0;12437.0;0.40109307447589526;0.5072599722652745;1.542594689820058;1.5631855030996662;1.5569604406609916;0.002491582463608047;0.0;12.279018034897376;7.405006737309222;4.641452216029535;5.415313933651493;5.636100158797748;5.9358418737361935;15894.0
11137.0;4478.0;5806.0;0.4020831462691928;0.5213253120229865;1.4248976458546572;1.4595827900912646;1.4136839542244948;0.002057167889131661;1.0;35.89944499679807;24.086905538002625;5.214183590525323;1.9646882704388504;2.024035264020862;2.589642832515712;7816.0
18954.0;8301.0;9552.0;0.4379550490661602;0.5039569484013928;1.553351909523029;1.6109062681932855;1.5364323628759853;0.002497578411261348;1.0;14.363925753324096;11.13834786732518;3.686913733425783;3.023114081539101;3.485572944294811;4.570010940905941;12202.0
22988.0;10367.0;11214.0;0.4509744214372716;0.4878197320341047;1.553138301466117;1.612035453273208;1.5386937431394072;0.0028737841243820414;1.0;11.13834786732518;3.686913733425783;2.67884658996617;3.485572944294811;4.570010940905941;5.596804333724737;14801.0
