time;time_msc;last;volume;buy;sell;open_m1;low_m1
2022.11.29 16:17:00;1669738620010;3948.75;2;0;0;3944.25;3941.5
2022.11.29 16:17:00;1669738620032;3948.75;1;0;1;3944.25;3941.5
2022.11.29 16:17:00;1669738620034;3948.75;1;0;1;3944.25;3941.5
2022.11.29 16:17:00;1669738620034;3948.75;1;0;1;3944.25;3941.5
2022.11.29 16:17:00;1669738620034;3948.75;1;0;0;3944.25;3941.5
2022.11.29 16:17:00;1669738620053;3948.75;6;1;0;3944.25;3941.5
2022.11.29 16:17:00;1669738620183;3948.5;4;0;1;3944.25;3941.5
2022.11.29 16:17:00;1669738620183;3948.5;1;0;1;3944.25;3941.5
2022.11.29 16:17:00;1669738620183;3948.5;2;0;1;3944.25;3941.5
2022.11.29 16:17:00;1669738620183;3948.5;1;0;1;3944.25;3941.5
2022.11.29 16:17:00;1669738620205;3948.75;1;1;0;3944.25;3941.5
2022.11.29 16:17:00;1669738620255;3948.75;2;1;0;3944.25;3941.5
2022.11.29 16:17:00;1669738620255;3948.75;1;1;0;3944.25;3941.5
2022.11.29 16:17:00;1669738620255;3948.75;1;1;0;3944.25;3941.5
2022.11.29 16:17:00;1669738620255;3948.75;2;1;0;3944.25;3941.5
2022.11.29 16:17:00;1669738620255;3948.75;1;1;0;3944.25;3941.5
2022.11.29 16:17:00;1669738620255;3948.75;1;0;0;3944.25;3941.5
2022.11.29 16:17:00;1669738620256;3948.75;1;0;0;3944.25;3941.5
2022.11.29 16:17:00;1669738620346;3948.75;1;0;0;3944.25;3941.5
2022.11.29 16:17:00;1669738620353;3948.75;1;0;0;3944.25;3941.5
2022.11.29 16:17:00;1669738620432;3948.75;2;0;1;3944.25;3941.5
2022.11.29 16:17:00;1669738620432;3948.75;2;0;0;3944.25;3941.5
2022.11.29 16:17:00;1669738620434;3948.75;1;0;1;3944.25;3941.5
2022.11.29 16:17:00;1669738620434;3948.75;1;0;0;3944.25;3941.5
2022.11.29 16:17:00;1669738620435;3948.75;1;0;1;3944.25;3941.5
2022.11.29 16:17:00;1669738620435;3948.75;1;0;1;3944.25;3941.5
2022.11.29 16:17:00;1669738620435;3948.75;1;0;1;3944.25;3941.5
2022.11.29 16:17:00;1669738620435;3948.75;1;0;1;3944.25;3941.5
2022.11.29 16:17:00;1669738620435;3948.75;1;0;0;3944.25;3941.5
2022.11.29 16:17:00;1669738620435;3948.75;1;0;0;3944.25;3941.5
2022.11.29 16:17:00;1669738620436;3948.75;1;0;0;3944.25;3941.5
2022.11.29 16:17:00;1669738620436;3948.75;1;0;0;3944.25;3941.5
2022.11.29 16:17:00;1669738620478;3948.75;1;0;0;3944.25;3941.5
2022.11.29 16:17:00;1669738620483;3948.75;1;0;0;3944.25;3941.5
2022.11.29 16:17:00;1669738620487;3948.75;1;0;0;3944.25;3941.5
2022.11.29 16:17:00;1669738620535;3948.75;3;0;1;3944.25;3941.5
2022.11.29 16:17:00;1669738620536;3948.75;3;0;0;3944.25;3941.5
2022.11.29 16:17:00;1669738620551;3948.75;1;1;0;3944.25;3941.5
2022.11.29 16:17:00;1669738620700;3948.75;1;1;0;3944.25;3941.5
2022.11.29 16:17:00;1669738620700;3948.75;1;0;0;3944.25;3941.5
2022.11.29 16:17:00;1669738620703;3948.75;1;0;0;3944.25;3941.5
2022.11.29 16:17:00;1669738620793;3948.75;1;0;0;3944.25;3941.5
2022.11.29 16:17:00;1669738620843;3948.75;3;0;1;3944.25;3941.5
2022.11.29 16:17:00;1669738620843;3948.75;2;0;1;3944.25;3941.5
2022.11.29 16:17:00;1669738620843;3948.75;1;0;1;3944.25;3941.5
2022.11.29 16:17:00;1669738620844;3948.75;1;0;0;3944.25;3941.5
2022.11.29 16:17:00;1669738620844;3948.75;1;1;0;3944.25;3941.5
2022.11.29 16:17:00;1669738620844;3948.75;1;1;0;3944.25;3941.5
2022.11.29 16:17:00;1669738620844;3948.75;6;1;0;3944.25;3941.5
2022.11.29 16:17:00;1669738620844;3948.75;1;1;0;3944.25;3941.5
2022.11.29 16:17:00;1669738620844;3948.75;1;1;0;3944.25;3941.5
2022.11.29 16:17:00;1669738620844;3948.75;1;1;0;3944.25;3941.5
