time;time_msc;last;volume;buy;sell;open_m1;low_m1
2022.12.22 18:28:00;1671733680024;3796.75;1;0;0;3791.75;3790.75
2022.12.22 18:28:00;1671733680480;3797.0;1;1;0;3791.75;3790.75
2022.12.22 18:28:00;1671733680737;3797.0;1;1;0;3791.75;3790.75
2022.12.22 18:28:00;1671733680737;3797.0;1;1;0;3791.75;3790.75
2022.12.22 18:28:00;1671733680737;3797.0;2;1;0;3791.75;3790.75
2022.12.22 18:28:00;1671733680737;3797.0;1;1;0;3791.75;3790.75
2022.12.22 18:28:00;1671733680737;3797.0;3;1;0;3791.75;3790.75
2022.12.22 18:28:00;1671733680737;3797.0;1;1;0;3791.75;3790.75
2022.12.22 18:28:00;1671733680737;3797.0;2;1;0;3791.75;3790.75
2022.12.22 18:28:00;1671733680737;3797.0;2;1;0;3791.75;3790.75
2022.12.22 18:28:00;1671733680737;3797.0;2;0;0;3791.75;3790.75
2022.12.22 18:28:00;1671733680799;3797.0;2;0;0;3791.75;3790.75
2022.12.22 18:28:00;1671733680840;3797.0;2;0;0;3791.75;3790.75
2022.12.22 18:28:00;1671733680878;3797.0;1;1;0;3791.75;3790.75
2022.12.22 18:28:00;1671733680878;3797.0;1;0;0;3791.75;3790.75
2022.12.22 18:28:00;1671733680882;3797.0;1;0;0;3791.75;3790.75
2022.12.22 18:28:00;1671733680918;3797.0;3;0;1;3791.75;3790.75
2022.12.22 18:28:00;1671733680918;3797.0;2;0;1;3791.75;3790.75
2022.12.22 18:28:00;1671733680922;3797.0;2;0;0;3791.75;3790.75
2022.12.22 18:28:01;1671733681084;3797.0;2;0;0;3791.75;3790.75
2022.12.22 18:28:01;1671733681088;3797.0;1;0;1;3791.75;3790.75
2022.12.22 18:28:01;1671733681089;3797.0;1;0;0;3791.75;3790.75
2022.12.22 18:28:01;1671733681097;3797.0;1;0;0;3791.75;3790.75
2022.12.22 18:28:01;1671733681495;3797.0;2;1;0;3791.75;3790.75
2022.12.22 18:28:01;1671733681919;3796.75;1;0;1;3791.75;3790.75
2022.12.22 18:28:01;1671733681919;3796.75;1;0;1;3791.75;3790.75
2022.12.22 18:28:01;1671733681919;3796.75;1;0;1;3791.75;3790.75
2022.12.22 18:28:01;1671733681919;3796.75;1;0;1;3791.75;3790.75
2022.12.22 18:28:01;1671733681919;3796.75;1;0;0;3791.75;3790.75
2022.12.22 18:28:01;1671733681957;3796.75;1;0;0;3791.75;3790.75
2022.12.22 18:28:01;1671733681971;3796.5;1;0;1;3791.75;3790.75
2022.12.22 18:28:02;1671733682706;3796.75;1;1;0;3791.75;3790.75
2022.12.22 18:28:02;1671733682971;3796.5;4;0;1;3791.75;3790.75
2022.12.22 18:28:02;1671733682972;3796.5;3;0;1;3791.75;3790.75
2022.12.22 18:28:02;1671733682972;3796.5;2;0;1;3791.75;3790.75
2022.12.22 18:28:02;1671733682972;3796.5;5;0;1;3791.75;3790.75
2022.12.22 18:28:02;1671733682972;3796.5;1;0;1;3791.75;3790.75
2022.12.22 18:28:02;1671733682972;3796.5;2;0;1;3791.75;3790.75
2022.12.22 18:28:02;1671733682972;3796.5;2;0;1;3791.75;3790.75
