time;time_msc;last;volume;buy;sell;open_m1;low_m1
2022.11.04 15:35:00;1667576100019;3759.0;1;0;0;3752.75;3751.75
2022.11.04 15:35:00;1667576100072;3759.25;1;1;0;3752.75;3751.75
2022.11.04 15:35:00;1667576100083;3759.25;2;1;0;3752.75;3751.75
2022.11.04 15:35:00;1667576100246;3759.25;1;1;0;3752.75;3751.75
2022.11.04 15:35:00;1667576100274;3759.25;1;0;0;3752.75;3751.75
2022.11.04 15:35:00;1667576100275;3759.25;1;0;1;3752.75;3751.75
2022.11.04 15:35:00;1667576100275;3759.25;1;0;0;3752.75;3751.75
2022.11.04 15:35:00;1667576100279;3759.25;1;0;1;3752.75;3751.75
2022.11.04 15:35:00;1667576100279;3759.25;2;1;0;3752.75;3751.75
2022.11.04 15:35:00;1667576100280;3759.25;2;0;0;3752.75;3751.75
2022.11.04 15:35:00;1667576100357;3759.0;1;0;1;3752.75;3751.75
2022.11.04 15:35:00;1667576100357;3759.0;1;0;1;3752.75;3751.75
2022.11.04 15:35:00;1667576100357;3759.0;1;0;1;3752.75;3751.75
2022.11.04 15:35:00;1667576100462;3759.0;1;0;1;3752.75;3751.75
2022.11.04 15:35:00;1667576100474;3759.0;1;0;1;3752.75;3751.75
2022.11.04 15:35:00;1667576100474;3759.0;2;0;1;3752.75;3751.75
2022.11.04 15:35:00;1667576100474;3759.0;5;0;1;3752.75;3751.75
2022.11.04 15:35:00;1667576100474;3759.0;3;0;1;3752.75;3751.75
2022.11.04 15:35:00;1667576100474;3759.0;2;0;1;3752.75;3751.75
2022.11.04 15:35:00;1667576100474;3759.0;4;0;1;3752.75;3751.75
2022.11.04 15:35:00;1667576100475;3759.0;4;0;0;3752.75;3751.75
2022.11.04 15:35:00;1667576100485;3759.0;4;0;0;3752.75;3751.75
2022.11.04 15:35:00;1667576100486;3759.0;4;0;0;3752.75;3751.75
2022.11.04 15:35:00;1667576100491;3759.0;4;0;0;3752.75;3751.75
2022.11.04 15:35:00;1667576100493;3759.0;4;0;0;3752.75;3751.75
2022.11.04 15:35:00;1667576100498;3759.0;4;0;0;3752.75;3751.75
2022.11.04 15:35:00;1667576100537;3759.25;1;1;0;3752.75;3751.75
2022.11.04 15:35:00;1667576100543;3759.0;1;0;1;3752.75;3751.75
2022.11.04 15:35:00;1667576100543;3759.0;1;0;0;3752.75;3751.75
2022.11.04 15:35:00;1667576100543;3759.0;1;0;0;3752.75;3751.75
2022.11.04 15:35:00;1667576100689;3758.75;1;0;1;3752.75;3751.75
2022.11.04 15:35:00;1667576100881;3759.0;2;1;0;3752.75;3751.75
2022.11.04 15:35:00;1667576100882;3759.0;2;0;0;3752.75;3751.75
2022.11.04 15:35:00;1667576100882;3759.0;2;0;0;3752.75;3751.75
2022.11.04 15:35:00;1667576100886;3759.0;2;0;0;3752.75;3751.75
2022.11.04 15:35:00;1667576100892;3759.0;2;0;0;3752.75;3751.75
2022.11.04 15:35:00;1667576100904;3759.0;2;0;0;3752.75;3751.75
2022.11.04 15:35:00;1667576100916;3759.25;1;1;0;3752.75;3751.75
2022.11.04 15:35:00;1667576100916;3759.25;2;1;0;3752.75;3751.75
2022.11.04 15:35:01;1667576101030;3759.25;1;1;0;3752.75;3751.75
2022.11.04 15:35:01;1667576101045;3759.25;1;1;0;3752.75;3751.75
