time;time_msc;last;volume;buy;sell;open_m1;low_m1
2022.12.13 17:30:00;1670952600007;4005.75;1;0;0;3999.0;3997.25
2022.12.13 17:30:00;1670952600054;4005.5;1;0;1;3999.0;3997.25
2022.12.13 17:30:00;1670952600054;4005.5;1;0;0;3999.0;3997.25
2022.12.13 17:30:00;1670952600056;4005.5;1;0;0;3999.0;3997.25
2022.12.13 17:30:00;1670952600151;4005.5;1;0;0;3999.0;3997.25
2022.12.13 17:30:00;1670952600186;4005.5;1;0;0;3999.0;3997.25
2022.12.13 17:30:00;1670952600196;4005.5;1;0;0;3999.0;3997.25
2022.12.13 17:30:00;1670952600224;4005.0;1;0;1;3999.0;3997.25
2022.12.13 17:30:00;1670952600230;4005.0;1;0;0;3999.0;3997.25
2022.12.13 17:30:00;1670952600264;4005.0;1;0;1;3999.0;3997.25
2022.12.13 17:30:00;1670952600376;4005.0;1;0;1;3999.0;3997.25
2022.12.13 17:30:00;1670952600385;4005.0;1;0;1;3999.0;3997.25
2022.12.13 17:30:00;1670952600385;4005.0;1;0;1;3999.0;3997.25
2022.12.13 17:30:00;1670952600402;4005.0;1;0;0;3999.0;3997.25
2022.12.13 17:30:00;1670952600402;4005.0;1;0;0;3999.0;3997.25
2022.12.13 17:30:00;1670952600403;4005.0;1;0;0;3999.0;3997.25
2022.12.13 17:30:00;1670952600408;4004.75;1;0;1;3999.0;3997.25
2022.12.13 17:30:00;1670952600413;4004.75;1;0;0;3999.0;3997.25
2022.12.13 17:30:00;1670952600419;4005.0;1;1;0;3999.0;3997.25
2022.12.13 17:30:00;1670952600419;4005.0;1;1;0;3999.0;3997.25
2022.12.13 17:30:00;1670952600419;4005.0;1;1;0;3999.0;3997.25
2022.12.13 17:30:00;1670952600419;4005.0;1;1;0;3999.0;3997.25
2022.12.13 17:30:00;1670952600419;4005.0;1;1;0;3999.0;3997.25
2022.12.13 17:30:00;1670952600419;4005.0;1;0;0;3999.0;3997.25
2022.12.13 17:30:00;1670952600491;4005.0;1;0;0;3999.0;3997.25
2022.12.13 17:30:00;1670952600504;4005.0;1;0;0;3999.0;3997.25
2022.12.13 17:30:00;1670952600577;4005.0;1;0;0;3999.0;3997.25
2022.12.13 17:30:00;1670952600578;4005.0;1;0;0;3999.0;3997.25
2022.12.13 17:30:00;1670952600587;4005.0;1;0;0;3999.0;3997.25
2022.12.13 17:30:00;1670952600599;4005.0;1;0;0;3999.0;3997.25
2022.12.13 17:30:00;1670952600612;4005.0;1;0;0;3999.0;3997.25
2022.12.13 17:30:00;1670952600673;4005.0;1;0;0;3999.0;3997.25
2022.12.13 17:30:00;1670952600809;4005.0;1;1;0;3999.0;3997.25
2022.12.13 17:30:00;1670952600810;4005.0;1;0;0;3999.0;3997.25
2022.12.13 17:30:00;1670952600812;4005.0;1;0;0;3999.0;3997.25
2022.12.13 17:30:00;1670952600920;4004.75;1;0;1;3999.0;3997.25
2022.12.13 17:30:00;1670952600923;4004.75;1;0;1;3999.0;3997.25
2022.12.13 17:30:00;1670952600923;4004.75;1;0;0;3999.0;3997.25
2022.12.13 17:30:00;1670952600963;4004.75;1;1;0;3999.0;3997.25
2022.12.13 17:30:00;1670952600963;4004.75;1;1;0;3999.0;3997.25
2022.12.13 17:30:00;1670952600964;4004.75;1;1;0;3999.0;3997.25
2022.12.13 17:30:00;1670952600967;4004.75;1;0;0;3999.0;3997.25
2022.12.13 17:30:00;1670952600990;4004.75;1;0;0;3999.0;3997.25
2022.12.13 17:30:00;1670952600990;4004.75;1;0;0;3999.0;3997.25
2022.12.13 17:30:00;1670952600990;4004.75;1;0;0;3999.0;3997.25
2022.12.13 17:30:00;1670952600994;4004.75;1;0;1;3999.0;3997.25
2022.12.13 17:30:01;1670952601026;4004.75;1;0;1;3999.0;3997.25
2022.12.13 17:30:01;1670952601197;4004.75;1;0;1;3999.0;3997.25
2022.12.13 17:30:01;1670952601197;4004.75;1;0;0;3999.0;3997.25
2022.12.13 17:30:01;1670952601205;4004.75;1;0;0;3999.0;3997.25
2022.12.13 17:30:01;1670952601206;4004.75;1;0;0;3999.0;3997.25
2022.12.13 17:30:01;1670952601265;4004.75;1;0;0;3999.0;3997.25
2022.12.13 17:30:01;1670952601265;4004.75;1;0;0;3999.0;3997.25
2022.12.13 17:30:01;1670952601280;4004.75;1;0;0;3999.0;3997.25
2022.12.13 17:30:01;1670952601281;4004.75;1;0;0;3999.0;3997.25
2022.12.13 17:30:01;1670952601282;4004.75;1;0;0;3999.0;3997.25
2022.12.13 17:30:01;1670952601325;4004.75;1;1;0;3999.0;3997.25
2022.12.13 17:30:01;1670952601768;4004.5;3;0;1;3999.0;3997.25
2022.12.13 17:30:01;1670952601768;4004.5;1;0;1;3999.0;3997.25
2022.12.13 17:30:01;1670952601769;4004.5;1;0;1;3999.0;3997.25
2022.12.13 17:30:01;1670952601769;4004.5;1;0;0;3999.0;3997.25
2022.12.13 17:30:01;1670952601781;4004.5;1;0;0;3999.0;3997.25
2022.12.13 17:30:01;1670952601792;4004.5;1;0;0;3999.0;3997.25
2022.12.13 17:30:01;1670952601840;4004.5;1;0;0;3999.0;3997.25
2022.12.13 17:30:01;1670952601996;4004.5;1;0;0;3999.0;3997.25
2022.12.13 17:30:01;1670952601999;4004.5;1;0;0;3999.0;3997.25
2022.12.13 17:30:02;1670952602014;4004.5;1;0;0;3999.0;3997.25
2022.12.13 17:30:02;1670952602024;4004.5;1;0;1;3999.0;3997.25
2022.12.13 17:30:02;1670952602038;4004.5;1;0;0;3999.0;3997.25
2022.12.13 17:30:02;1670952602148;4004.25;1;0;1;3999.0;3997.25
2022.12.13 17:30:02;1670952602224;4004.25;2;0;1;3999.0;3997.25
2022.12.13 17:30:02;1670952602224;4004.25;1;0;1;3999.0;3997.25
2022.12.13 17:30:02;1670952602224;4004.25;3;0;1;3999.0;3997.25
2022.12.13 17:30:02;1670952602224;4004.25;1;0;1;3999.0;3997.25
2022.12.13 17:30:02;1670952602225;4004.25;1;0;1;3999.0;3997.25
